question_id,image_required,source,template,file,status
3086,True,code_questions_approved,code_block_bw,q_03086_code_bw.png,included_approved_code
3087,True,code_questions_approved,code_block_bw,q_03087_code_bw.png,included_approved_code
3088,True,code_questions_approved,code_block_bw,q_03088_code_bw.png,included_approved_code
3089,True,code_questions_approved,code_block_bw,q_03089_code_bw.png,included_approved_code
3090,True,code_questions_approved,code_block_bw,q_03090_code_bw.png,included_approved_code
3091,True,code_questions_approved,code_block_bw,q_03091_code_bw.png,included_approved_code
3092,True,code_questions_approved,code_block_bw,q_03092_code_bw.png,included_approved_code
3093,True,code_questions_approved,code_block_bw,q_03093_code_bw.png,included_approved_code
3094,True,code_questions_approved,code_block_bw,q_03094_code_bw.png,included_approved_code
3095,True,code_questions_approved,code_block_bw,q_03095_code_bw.png,included_approved_code
3096,True,code_questions_approved,code_block_bw,q_03096_code_bw.png,included_approved_code
3097,True,code_questions_approved,code_block_bw,q_03097_code_bw.png,included_approved_code
3098,True,code_questions_approved,code_block_bw,q_03098_code_bw.png,included_approved_code
3099,True,code_questions_approved,code_block_bw,q_03099_code_bw.png,included_approved_code
3100,True,code_questions_approved,code_block_bw,q_03100_code_bw.png,included_approved_code
3101,True,code_questions_approved,code_block_bw,q_03101_code_bw.png,included_approved_code
3102,True,code_questions_approved,code_block_bw,q_03102_code_bw.png,included_approved_code
3103,True,code_questions_approved,code_block_bw,q_03103_code_bw.png,included_approved_code
3104,True,code_questions_approved,code_block_bw,q_03104_code_bw.png,included_approved_code
3169,True,electrical_electronics,voltage_divider,q_03169_visual_bw.png,included_existing_specific
3170,True,electrical_electronics,voltage_divider,q_03170_visual_bw.png,included_existing_specific
3171,True,electrical_electronics,nodal_kcl,q_03171_visual_bw.png,included_existing_specific
3172,True,electrical_electronics,rc_charging,q_03172_visual_bw.png,included_existing_specific
3173,True,electrical_electronics,voltage_divider,q_03173_visual_bw.png,included_existing_specific
3174,True,electrical_electronics,voltage_divider,q_03174_visual_bw.png,included_existing_specific
3175,True,electrical_electronics,nodal_kcl,q_03175_visual_bw.png,included_existing_specific
3176,True,electrical_electronics,rc_charging,q_03176_visual_bw.png,included_existing_specific
3177,True,electrical_electronics,voltage_divider,q_03177_visual_bw.png,included_existing_specific
3178,True,electrical_electronics,voltage_divider,q_03178_visual_bw.png,included_existing_specific
3179,True,electrical_electronics,nodal_kcl,q_03179_visual_bw.png,included_existing_specific
3180,True,electrical_electronics,rc_charging,q_03180_visual_bw.png,included_existing_specific
3181,True,electrical_electronics,voltage_divider,q_03181_visual_bw.png,included_existing_specific
3182,True,electrical_electronics,voltage_divider,q_03182_visual_bw.png,included_existing_specific
3183,True,electrical_electronics,nodal_kcl,q_03183_visual_bw.png,included_existing_specific
3184,True,electrical_electronics,rc_charging,q_03184_visual_bw.png,included_existing_specific
3185,True,electrical_electronics,voltage_divider,q_03185_visual_bw.png,included_existing_specific
3186,True,electrical_electronics,voltage_divider,q_03186_visual_bw.png,included_existing_specific
3187,True,electrical_electronics,nodal_kcl,q_03187_visual_bw.png,included_existing_specific
3188,True,electrical_electronics,rc_charging,q_03188_visual_bw.png,included_existing_specific
3189,True,electrical_electronics,voltage_divider,q_03189_visual_bw.png,included_existing_specific
3190,True,electrical_electronics,voltage_divider,q_03190_visual_bw.png,included_existing_specific
3191,True,electrical_electronics,nodal_kcl,q_03191_visual_bw.png,included_existing_specific
3192,True,electrical_electronics,rc_charging,q_03192_visual_bw.png,included_existing_specific
3193,True,electrical_electronics,voltage_divider,q_03193_visual_bw.png,included_existing_specific
3194,True,electrical_electronics,voltage_divider,q_03194_visual_bw.png,included_existing_specific
3195,True,electrical_electronics,nodal_kcl,q_03195_visual_bw.png,included_existing_specific
3196,True,electrical_electronics,rc_charging,q_03196_visual_bw.png,included_existing_specific
3197,True,electrical_electronics,voltage_divider,q_03197_visual_bw.png,included_existing_specific
3198,True,electrical_electronics,voltage_divider,q_03198_visual_bw.png,included_existing_specific
3199,True,electrical_electronics,nodal_kcl,q_03199_visual_bw.png,included_existing_specific
3200,True,electrical_electronics,rc_charging,q_03200_visual_bw.png,included_existing_specific
3242,True,electrical_electronics,semiconductor_doping,q_03242_visual_bw.png,included_existing_specific
3243,True,electrical_electronics,diode_current,q_03243_visual_bw.png,included_existing_specific
3246,True,electrical_electronics,semiconductor_doping,q_03246_visual_bw.png,included_existing_specific
3250,True,electrical_electronics,semiconductor_doping,q_03250_visual_bw.png,included_existing_specific
3329,True,electrical_electronics,voltage_divider,q_03329_visual_bw.png,included_existing_specific
3330,True,electrical_electronics,voltage_divider,q_03330_visual_bw.png,included_existing_specific
3331,True,electrical_electronics,nodal_kcl,q_03331_visual_bw.png,included_existing_specific
3332,True,electrical_electronics,rc_charging,q_03332_visual_bw.png,included_existing_specific
3333,True,electrical_electronics,voltage_divider,q_03333_visual_bw.png,included_existing_specific
3334,True,electrical_electronics,voltage_divider,q_03334_visual_bw.png,included_existing_specific
3335,True,electrical_electronics,nodal_kcl,q_03335_visual_bw.png,included_existing_specific
3336,True,electrical_electronics,rc_charging,q_03336_visual_bw.png,included_existing_specific
3337,True,electrical_electronics,voltage_divider,q_03337_visual_bw.png,included_existing_specific
3338,True,electrical_electronics,voltage_divider,q_03338_visual_bw.png,included_existing_specific
3339,True,electrical_electronics,nodal_kcl,q_03339_visual_bw.png,included_existing_specific
3340,True,electrical_electronics,rc_charging,q_03340_visual_bw.png,included_existing_specific
3341,True,electrical_electronics,voltage_divider,q_03341_visual_bw.png,included_existing_specific
3342,True,electrical_electronics,voltage_divider,q_03342_visual_bw.png,included_existing_specific
3343,True,electrical_electronics,nodal_kcl,q_03343_visual_bw.png,included_existing_specific
3344,True,electrical_electronics,rc_charging,q_03344_visual_bw.png,included_existing_specific
3345,True,electrical_electronics,voltage_divider,q_03345_visual_bw.png,included_existing_specific
3346,True,electrical_electronics,voltage_divider,q_03346_visual_bw.png,included_existing_specific
3347,True,electrical_electronics,nodal_kcl,q_03347_visual_bw.png,included_existing_specific
3348,True,electrical_electronics,rc_charging,q_03348_visual_bw.png,included_existing_specific
3349,True,electrical_electronics,voltage_divider,q_03349_visual_bw.png,included_existing_specific
3350,True,electrical_electronics,voltage_divider,q_03350_visual_bw.png,included_existing_specific
3351,True,electrical_electronics,nodal_kcl,q_03351_visual_bw.png,included_existing_specific
3352,True,electrical_electronics,rc_charging,q_03352_visual_bw.png,included_existing_specific
3353,True,electrical_electronics,voltage_divider,q_03353_visual_bw.png,included_existing_specific
3354,True,electrical_electronics,voltage_divider,q_03354_visual_bw.png,included_existing_specific
3355,True,electrical_electronics,nodal_kcl,q_03355_visual_bw.png,included_existing_specific
3356,True,electrical_electronics,rc_charging,q_03356_visual_bw.png,included_existing_specific
3357,True,electrical_electronics,voltage_divider,q_03357_visual_bw.png,included_existing_specific
3358,True,electrical_electronics,voltage_divider,q_03358_visual_bw.png,included_existing_specific
3359,True,electrical_electronics,nodal_kcl,q_03359_visual_bw.png,included_existing_specific
3360,True,electrical_electronics,rc_charging,q_03360_visual_bw.png,included_existing_specific
3585,True,electrical_electronics,inverting_opamp,q_03585_visual_bw.png,included_existing_specific
3586,True,electrical_electronics,inverting_opamp,q_03586_visual_bw.png,included_existing_specific
3589,True,electrical_electronics,inverting_opamp,q_03589_visual_bw.png,included_existing_specific
3590,True,electrical_electronics,inverting_opamp,q_03590_visual_bw.png,included_existing_specific
3593,True,electrical_electronics,inverting_opamp,q_03593_visual_bw.png,included_existing_specific
3594,True,electrical_electronics,inverting_opamp,q_03594_visual_bw.png,included_existing_specific
3597,True,electrical_electronics,inverting_opamp,q_03597_visual_bw.png,included_existing_specific
3598,True,electrical_electronics,inverting_opamp,q_03598_visual_bw.png,included_existing_specific
3601,True,electrical_electronics,inverting_opamp,q_03601_visual_bw.png,included_existing_specific
3602,True,electrical_electronics,inverting_opamp,q_03602_visual_bw.png,included_existing_specific
3605,True,electrical_electronics,inverting_opamp,q_03605_visual_bw.png,included_existing_specific
3606,True,electrical_electronics,inverting_opamp,q_03606_visual_bw.png,included_existing_specific
3609,True,electrical_electronics,inverting_opamp,q_03609_visual_bw.png,included_existing_specific
3610,True,electrical_electronics,inverting_opamp,q_03610_visual_bw.png,included_existing_specific
3613,True,electrical_electronics,inverting_opamp,q_03613_visual_bw.png,included_existing_specific
3614,True,electrical_electronics,inverting_opamp,q_03614_visual_bw.png,included_existing_specific
3651,True,physics_engineering_science,motor_power,q_03651_visual_bw.png,included_existing_specific
3655,True,physics_engineering_science,motor_power,q_03655_visual_bw.png,included_existing_specific
3659,True,physics_engineering_science,motor_power,q_03659_visual_bw.png,included_existing_specific
3663,True,physics_engineering_science,motor_power,q_03663_visual_bw.png,included_existing_specific
3667,True,physics_engineering_science,motor_power,q_03667_visual_bw.png,included_existing_specific
3671,True,physics_engineering_science,motor_power,q_03671_visual_bw.png,included_existing_specific
3675,True,physics_engineering_science,motor_power,q_03675_visual_bw.png,included_existing_specific
3679,True,physics_engineering_science,motor_power,q_03679_visual_bw.png,included_existing_specific
3685,True,electrical_electronics,three_phase,q_03685_visual_bw.png,included_existing_specific
3686,True,electrical_electronics,three_phase,q_03686_visual_bw.png,included_existing_specific
3781,True,electrical_electronics,three_phase,q_03781_visual_bw.png,included_existing_specific
3782,True,electrical_electronics,three_phase,q_03782_visual_bw.png,included_existing_specific
3811,True,electrical_electronics,three_phase,q_03811_visual_bw.png,included_existing_specific
3815,True,electrical_electronics,three_phase,q_03815_visual_bw.png,included_existing_specific
3819,True,electrical_electronics,three_phase,q_03819_visual_bw.png,included_existing_specific
3822,True,electrical_electronics,three_phase,q_03822_visual_bw.png,included_existing_specific
3823,True,electrical_electronics,three_phase,q_03823_visual_bw.png,included_existing_specific
3827,True,electrical_electronics,three_phase,q_03827_visual_bw.png,included_existing_specific
3831,True,electrical_electronics,three_phase,q_03831_visual_bw.png,included_existing_specific
3835,True,electrical_electronics,three_phase,q_03835_visual_bw.png,included_existing_specific
3839,True,electrical_electronics,three_phase,q_03839_visual_bw.png,included_existing_specific
3969,True,code_questions_approved,code_block_bw,q_03969_code_bw.png,included_approved_code
3970,True,code_questions_approved,code_block_bw,q_03970_code_bw.png,included_approved_code
3971,True,code_questions_approved,code_block_bw,q_03971_code_bw.png,included_approved_code
3972,True,code_questions_approved,code_block_bw,q_03972_code_bw.png,included_approved_code
3973,True,code_questions_approved,code_block_bw,q_03973_code_bw.png,included_approved_code
3974,True,code_questions_approved,code_block_bw,q_03974_code_bw.png,included_approved_code
3975,True,code_questions_approved,code_block_bw,q_03975_code_bw.png,included_approved_code
3976,True,code_questions_approved,code_block_bw,q_03976_code_bw.png,included_approved_code
3977,True,code_questions_approved,code_block_bw,q_03977_code_bw.png,included_approved_code
3978,True,code_questions_approved,code_block_bw,q_03978_code_bw.png,included_approved_code
3979,True,code_questions_approved,code_block_bw,q_03979_code_bw.png,included_approved_code
3980,True,code_questions_approved,code_block_bw,q_03980_code_bw.png,included_approved_code
3981,True,code_questions_approved,code_block_bw,q_03981_code_bw.png,included_approved_code
3982,True,code_questions_approved,code_block_bw,q_03982_code_bw.png,included_approved_code
3983,True,code_questions_approved,code_block_bw,q_03983_code_bw.png,included_approved_code
3984,True,code_questions_approved,code_block_bw,q_03984_code_bw.png,included_approved_code
3985,True,code_questions_approved,code_block_bw,q_03985_code_bw.png,included_approved_code
3986,True,code_questions_approved,code_block_bw,q_03986_code_bw.png,included_approved_code
3987,True,code_questions_approved,code_block_bw,q_03987_code_bw.png,included_approved_code
3988,True,code_questions_approved,code_block_bw,q_03988_code_bw.png,included_approved_code
3989,True,code_questions_approved,code_block_bw,q_03989_code_bw.png,included_approved_code
3990,True,code_questions_approved,code_block_bw,q_03990_code_bw.png,included_approved_code
3991,True,code_questions_approved,code_block_bw,q_03991_code_bw.png,included_approved_code
3992,True,code_questions_approved,code_block_bw,q_03992_code_bw.png,included_approved_code
3993,True,code_questions_approved,code_block_bw,q_03993_code_bw.png,included_approved_code
3994,True,code_questions_approved,code_block_bw,q_03994_code_bw.png,included_approved_code
3995,True,code_questions_approved,code_block_bw,q_03995_code_bw.png,included_approved_code
3996,True,code_questions_approved,code_block_bw,q_03996_code_bw.png,included_approved_code
3997,True,code_questions_approved,code_block_bw,q_03997_code_bw.png,included_approved_code
3998,True,code_questions_approved,code_block_bw,q_03998_code_bw.png,included_approved_code
3999,True,code_questions_approved,code_block_bw,q_03999_code_bw.png,included_approved_code
4000,True,code_questions_approved,code_block_bw,q_04000_code_bw.png,included_approved_code
4929,True,linear_algebra,matrix_vector,q_04929_visual_bw.png,included_existing_specific
4930,True,linear_algebra,matrix_vector,q_04930_visual_bw.png,included_existing_specific
4931,True,linear_algebra,matrix_vector,q_04931_visual_bw.png,included_existing_specific
4932,True,linear_algebra,matrix_vector,q_04932_visual_bw.png,included_existing_specific
5033,True,physics_engineering_science,mass_difference,q_05033_visual_bw.png,included_existing_specific
5034,True,physics_engineering_science,mass_difference,q_05034_visual_bw.png,included_existing_specific
5035,True,physics_engineering_science,mass_difference,q_05035_visual_bw.png,included_existing_specific
5036,True,physics_engineering_science,mass_difference,q_05036_visual_bw.png,included_existing_specific
5105,True,physics_engineering_science,projectile_range,q_05105_visual_bw.png,included_existing_specific
5106,True,physics_engineering_science,projectile_range,q_05106_visual_bw.png,included_existing_specific
5107,True,physics_engineering_science,projectile_range,q_05107_visual_bw.png,included_existing_specific
5108,True,physics_engineering_science,projectile_range,q_05108_visual_bw.png,included_existing_specific
5117,True,physics_engineering_science,spring_energy,q_05117_visual_bw.png,included_existing_specific
5118,True,physics_engineering_science,spring_energy,q_05118_visual_bw.png,included_existing_specific
5119,True,physics_engineering_science,spring_energy,q_05119_visual_bw.png,included_existing_specific
5120,True,physics_engineering_science,spring_energy,q_05120_visual_bw.png,included_existing_specific
5193,True,physics_engineering_science,mass_difference,q_05193_visual_bw.png,included_existing_specific
5194,True,physics_engineering_science,mass_difference,q_05194_visual_bw.png,included_existing_specific
5195,True,physics_engineering_science,mass_difference,q_05195_visual_bw.png,included_existing_specific
5196,True,physics_engineering_science,mass_difference,q_05196_visual_bw.png,included_existing_specific
6330,True,linear_algebra,velocity_integral,q_06330_visual_bw.png,included_existing_specific
6331,True,linear_algebra,velocity_integral,q_06331_visual_bw.png,included_existing_specific
6332,True,linear_algebra,velocity_integral,q_06332_visual_bw.png,included_existing_specific
6334,True,linear_algebra,velocity_integral,q_06334_visual_bw.png,included_existing_specific
6336,True,linear_algebra,velocity_integral,q_06336_visual_bw.png,included_existing_specific
6553,True,physics_engineering_science,projectile_range,q_06553_visual_bw.png,included_existing_specific
6554,True,physics_engineering_science,projectile_range,q_06554_visual_bw.png,included_existing_specific
6555,True,physics_engineering_science,projectile_range,q_06555_visual_bw.png,included_existing_specific
6556,True,physics_engineering_science,projectile_range,q_06556_visual_bw.png,included_existing_specific
6557,True,physics_engineering_science,projectile_range,q_06557_visual_bw.png,included_existing_specific
6558,True,physics_engineering_science,projectile_range,q_06558_visual_bw.png,included_existing_specific
6559,True,physics_engineering_science,projectile_range,q_06559_visual_bw.png,included_existing_specific
6560,True,physics_engineering_science,projectile_range,q_06560_visual_bw.png,included_existing_specific
6561,True,physics_engineering_science,beam_reaction,q_06561_visual_bw.png,included_existing_specific
6575,True,physics_engineering_science,beam_reaction,q_06575_visual_bw.png,included_existing_specific
6587,True,physics_engineering_science,beam_reaction,q_06587_visual_bw.png,included_existing_specific
6601,True,code_questions_approved,code_block_bw,q_06601_code_bw.png,included_approved_code
6602,True,code_questions_approved,code_block_bw,q_06602_code_bw.png,included_approved_code
6603,True,code_questions_approved,code_block_bw,q_06603_code_bw.png,included_approved_code
6604,True,code_questions_approved,code_block_bw,q_06604_code_bw.png,included_approved_code
6605,True,code_questions_approved,code_block_bw,q_06605_code_bw.png,included_approved_code
6606,True,code_questions_approved,code_block_bw,q_06606_code_bw.png,included_approved_code
6607,True,code_questions_approved,code_block_bw,q_06607_code_bw.png,included_approved_code
6608,True,code_questions_approved,code_block_bw,q_06608_code_bw.png,included_approved_code
6609,True,code_questions_approved,code_block_bw,q_06609_code_bw.png,included_approved_code
6610,True,code_questions_approved,code_block_bw,q_06610_code_bw.png,included_approved_code
6611,True,code_questions_approved,code_block_bw,q_06611_code_bw.png,included_approved_code
6612,True,code_questions_approved,code_block_bw,q_06612_code_bw.png,included_approved_code
6613,True,code_questions_approved,code_block_bw,q_06613_code_bw.png,included_approved_code
6614,True,code_questions_approved,code_block_bw,q_06614_code_bw.png,included_approved_code
6615,True,code_questions_approved,code_block_bw,q_06615_code_bw.png,included_approved_code
6616,True,code_questions_approved,code_block_bw,q_06616_code_bw.png,included_approved_code
6617,True,code_questions_approved,code_block_bw,q_06617_code_bw.png,included_approved_code
6618,True,code_questions_approved,code_block_bw,q_06618_code_bw.png,included_approved_code
6619,True,code_questions_approved,code_block_bw,q_06619_code_bw.png,included_approved_code
6620,True,code_questions_approved,code_block_bw,q_06620_code_bw.png,included_approved_code
6621,True,code_questions_approved,code_block_bw,q_06621_code_bw.png,included_approved_code
6622,True,code_questions_approved,code_block_bw,q_06622_code_bw.png,included_approved_code
6623,True,code_questions_approved,code_block_bw,q_06623_code_bw.png,included_approved_code
6624,True,code_questions_approved,code_block_bw,q_06624_code_bw.png,included_approved_code
6629,True,physics_engineering_science,beam_reaction,q_06629_visual_bw.png,included_existing_specific
6633,True,physics_engineering_science,beam_reaction,q_06633_visual_bw.png,included_existing_specific
6637,True,physics_engineering_science,beam_reaction,q_06637_visual_bw.png,included_existing_specific
6638,True,physics_engineering_science,beam_reaction,q_06638_visual_bw.png,included_existing_specific
6641,True,physics_engineering_science,beam_reaction,q_06641_visual_bw.png,included_existing_specific
6645,True,physics_engineering_science,beam_reaction,q_06645_visual_bw.png,included_existing_specific
6646,True,physics_engineering_science,beam_reaction,q_06646_visual_bw.png,included_existing_specific
6649,True,physics_engineering_science,beam_reaction,q_06649_visual_bw.png,included_existing_specific
6653,True,physics_engineering_science,beam_reaction,q_06653_visual_bw.png,included_existing_specific
6654,True,physics_engineering_science,beam_reaction,q_06654_visual_bw.png,included_existing_specific
6690,True,physics_engineering_science,projectile_range,q_06690_visual_bw.png,included_existing_specific
6698,True,physics_engineering_science,projectile_range,q_06698_visual_bw.png,included_existing_specific
6706,True,physics_engineering_science,projectile_range,q_06706_visual_bw.png,included_existing_specific
6713,True,physics_engineering_science,projectile_range,q_06713_visual_bw.png,included_existing_specific
6714,True,physics_engineering_science,projectile_range,q_06714_visual_bw.png,included_existing_specific
6715,True,physics_engineering_science,projectile_range,q_06715_visual_bw.png,included_existing_specific
6716,True,physics_engineering_science,projectile_range,q_06716_visual_bw.png,included_existing_specific
6717,True,physics_engineering_science,projectile_range,q_06717_visual_bw.png,included_existing_specific
6718,True,physics_engineering_science,projectile_range,q_06718_visual_bw.png,included_existing_specific
6719,True,physics_engineering_science,projectile_range,q_06719_visual_bw.png,included_existing_specific
6720,True,physics_engineering_science,projectile_range,q_06720_visual_bw.png,included_existing_specific
6809,True,physics_engineering_science,projectile_range,q_06809_visual_bw.png,included_existing_specific
6810,True,physics_engineering_science,projectile_range,q_06810_visual_bw.png,included_existing_specific
6811,True,physics_engineering_science,projectile_range,q_06811_visual_bw.png,included_existing_specific
6812,True,physics_engineering_science,projectile_range,q_06812_visual_bw.png,included_existing_specific
6813,True,physics_engineering_science,projectile_range,q_06813_visual_bw.png,included_existing_specific
6814,True,physics_engineering_science,projectile_range,q_06814_visual_bw.png,included_existing_specific
6815,True,physics_engineering_science,projectile_range,q_06815_visual_bw.png,included_existing_specific
6816,True,physics_engineering_science,projectile_range,q_06816_visual_bw.png,included_existing_specific
6821,True,physics_engineering_science,beam_reaction,q_06821_visual_bw.png,included_existing_specific
6825,True,physics_engineering_science,beam_reaction,q_06825_visual_bw.png,included_existing_specific
6828,True,physics_engineering_science,beam_reaction,q_06828_visual_bw.png,included_existing_specific
6831,True,physics_engineering_science,beam_reaction,q_06831_visual_bw.png,included_existing_specific
6832,True,physics_engineering_science,beam_reaction,q_06832_visual_bw.png,included_existing_specific
6833,True,physics_engineering_science,beam_reaction,q_06833_visual_bw.png,included_existing_specific
6836,True,physics_engineering_science,beam_reaction,q_06836_visual_bw.png,included_existing_specific
6839,True,physics_engineering_science,beam_reaction,q_06839_visual_bw.png,included_existing_specific
6840,True,physics_engineering_science,beam_reaction,q_06840_visual_bw.png,included_existing_specific
6841,True,physics_engineering_science,beam_reaction,q_06841_visual_bw.png,included_existing_specific
6844,True,physics_engineering_science,beam_reaction,q_06844_visual_bw.png,included_existing_specific
6847,True,physics_engineering_science,beam_reaction,q_06847_visual_bw.png,included_existing_specific
6848,True,physics_engineering_science,beam_reaction,q_06848_visual_bw.png,included_existing_specific
6857,True,physics_engineering_science,robot_arm,q_06857_visual_bw.png,included_existing_specific
6858,True,physics_engineering_science,robot_arm,q_06858_visual_bw.png,included_existing_specific
6859,True,physics_engineering_science,robot_arm,q_06859_visual_bw.png,included_existing_specific
6860,True,physics_engineering_science,robot_arm,q_06860_visual_bw.png,included_existing_specific
6861,True,physics_engineering_science,robot_arm,q_06861_visual_bw.png,included_existing_specific
6862,True,physics_engineering_science,robot_arm,q_06862_visual_bw.png,included_existing_specific
6863,True,physics_engineering_science,robot_arm,q_06863_visual_bw.png,included_existing_specific
6864,True,physics_engineering_science,robot_arm,q_06864_visual_bw.png,included_existing_specific
6865,True,physics_engineering_science,robot_arm,q_06865_visual_bw.png,included_existing_specific
6866,True,physics_engineering_science,robot_arm,q_06866_visual_bw.png,included_existing_specific
6867,True,physics_engineering_science,robot_arm,q_06867_visual_bw.png,included_existing_specific
6868,True,physics_engineering_science,robot_arm,q_06868_visual_bw.png,included_existing_specific
6869,True,physics_engineering_science,robot_arm,q_06869_visual_bw.png,included_existing_specific
6870,True,physics_engineering_science,robot_arm,q_06870_visual_bw.png,included_existing_specific
6871,True,physics_engineering_science,robot_arm,q_06871_visual_bw.png,included_existing_specific
6872,True,physics_engineering_science,robot_arm,q_06872_visual_bw.png,included_existing_specific
7077,True,physics_engineering_science,beam_reaction,q_07077_visual_bw.png,included_existing_specific
7081,True,physics_engineering_science,beam_reaction,q_07081_visual_bw.png,included_existing_specific
7086,True,physics_engineering_science,beam_reaction,q_07086_visual_bw.png,included_existing_specific
7089,True,physics_engineering_science,beam_reaction,q_07089_visual_bw.png,included_existing_specific
7094,True,physics_engineering_science,beam_reaction,q_07094_visual_bw.png,included_existing_specific
7097,True,physics_engineering_science,beam_reaction,q_07097_visual_bw.png,included_existing_specific
7102,True,physics_engineering_science,beam_reaction,q_07102_visual_bw.png,included_existing_specific
7161,True,physics_engineering_science,motor_power,q_07161_visual_bw.png,included_existing_specific
7162,True,physics_engineering_science,motor_power,q_07162_visual_bw.png,included_existing_specific
7163,True,physics_engineering_science,motor_power,q_07163_visual_bw.png,included_existing_specific
7164,True,physics_engineering_science,motor_power,q_07164_visual_bw.png,included_existing_specific
7165,True,physics_engineering_science,motor_power,q_07165_visual_bw.png,included_existing_specific
7166,True,physics_engineering_science,motor_power,q_07166_visual_bw.png,included_existing_specific
7167,True,physics_engineering_science,motor_power,q_07167_visual_bw.png,included_existing_specific
7168,True,physics_engineering_science,motor_power,q_07168_visual_bw.png,included_existing_specific
7241,True,code_questions_approved,code_block_bw,q_07241_code_bw.png,included_approved_code
7242,True,code_questions_approved,code_block_bw,q_07242_code_bw.png,included_approved_code
7243,True,code_questions_approved,code_block_bw,q_07243_code_bw.png,included_approved_code
7244,True,code_questions_approved,code_block_bw,q_07244_code_bw.png,included_approved_code
7245,True,code_questions_approved,code_block_bw,q_07245_code_bw.png,included_approved_code
7246,True,code_questions_approved,code_block_bw,q_07246_code_bw.png,included_approved_code
7247,True,code_questions_approved,code_block_bw,q_07247_code_bw.png,included_approved_code
7248,True,code_questions_approved,code_block_bw,q_07248_code_bw.png,included_approved_code
7249,True,code_questions_approved,code_block_bw,q_07249_code_bw.png,included_approved_code
7250,True,code_questions_approved,code_block_bw,q_07250_code_bw.png,included_approved_code
7251,True,code_questions_approved,code_block_bw,q_07251_code_bw.png,included_approved_code
7252,True,code_questions_approved,code_block_bw,q_07252_code_bw.png,included_approved_code
7253,True,code_questions_approved,code_block_bw,q_07253_code_bw.png,included_approved_code
7254,True,code_questions_approved,code_block_bw,q_07254_code_bw.png,included_approved_code
7255,True,code_questions_approved,code_block_bw,q_07255_code_bw.png,included_approved_code
7256,True,code_questions_approved,code_block_bw,q_07256_code_bw.png,included_approved_code
7257,True,code_questions_approved,code_block_bw,q_07257_code_bw.png,included_approved_code
7258,True,code_questions_approved,code_block_bw,q_07258_code_bw.png,included_approved_code
7259,True,code_questions_approved,code_block_bw,q_07259_code_bw.png,included_approved_code
7260,True,code_questions_approved,code_block_bw,q_07260_code_bw.png,included_approved_code
7261,True,code_questions_approved,code_block_bw,q_07261_code_bw.png,included_approved_code
7262,True,code_questions_approved,code_block_bw,q_07262_code_bw.png,included_approved_code
7263,True,code_questions_approved,code_block_bw,q_07263_code_bw.png,included_approved_code
7264,True,code_questions_approved,code_block_bw,q_07264_code_bw.png,included_approved_code
7568,True,electrical_electronics,voltage_divider,q_07568_visual_bw.png,included_existing_specific
7569,True,electrical_electronics,voltage_divider,q_07569_visual_bw.png,included_existing_specific
7570,True,electrical_electronics,voltage_divider,q_07570_visual_bw.png,included_existing_specific
7580,True,electrical_electronics,rc_charging,q_07580_visual_bw.png,included_existing_specific
7581,True,electrical_electronics,rc_charging,q_07581_visual_bw.png,included_existing_specific
7582,True,electrical_electronics,rc_charging,q_07582_visual_bw.png,included_existing_specific
7609,True,code_questions_approved,code_block_bw,q_07609_code_bw.png,included_approved_code
7610,True,code_questions_approved,code_block_bw,q_07610_code_bw.png,included_approved_code
7611,True,code_questions_approved,code_block_bw,q_07611_code_bw.png,included_approved_code
7612,True,code_questions_approved,code_block_bw,q_07612_code_bw.png,included_approved_code
7613,True,code_questions_approved,code_block_bw,q_07613_code_bw.png,included_approved_code
7614,True,code_questions_approved,code_block_bw,q_07614_code_bw.png,included_approved_code
7615,True,code_questions_approved,code_block_bw,q_07615_code_bw.png,included_approved_code
7616,True,code_questions_approved,code_block_bw,q_07616_code_bw.png,included_approved_code
7865,True,code_questions_approved,code_block_bw,q_07865_code_bw.png,included_approved_code
7866,True,code_questions_approved,code_block_bw,q_07866_code_bw.png,included_approved_code
7867,True,code_questions_approved,code_block_bw,q_07867_code_bw.png,included_approved_code
7868,True,code_questions_approved,code_block_bw,q_07868_code_bw.png,included_approved_code
7869,True,code_questions_approved,code_block_bw,q_07869_code_bw.png,included_approved_code
7870,True,code_questions_approved,code_block_bw,q_07870_code_bw.png,included_approved_code
7871,True,code_questions_approved,code_block_bw,q_07871_code_bw.png,included_approved_code
7872,True,code_questions_approved,code_block_bw,q_07872_code_bw.png,included_approved_code
7897,True,code_questions_approved,code_block_bw,q_07897_code_bw.png,included_approved_code
7898,True,code_questions_approved,code_block_bw,q_07898_code_bw.png,included_approved_code
7899,True,code_questions_approved,code_block_bw,q_07899_code_bw.png,included_approved_code
7900,True,code_questions_approved,code_block_bw,q_07900_code_bw.png,included_approved_code
7901,True,code_questions_approved,code_block_bw,q_07901_code_bw.png,included_approved_code
7902,True,code_questions_approved,code_block_bw,q_07902_code_bw.png,included_approved_code
7903,True,code_questions_approved,code_block_bw,q_07903_code_bw.png,included_approved_code
7904,True,code_questions_approved,code_block_bw,q_07904_code_bw.png,included_approved_code
8329,True,code_questions_approved,code_block_bw,q_08329_code_bw.png,included_approved_code
8330,True,code_questions_approved,code_block_bw,q_08330_code_bw.png,included_approved_code
8331,True,code_questions_approved,code_block_bw,q_08331_code_bw.png,included_approved_code
8332,True,code_questions_approved,code_block_bw,q_08332_code_bw.png,included_approved_code
