id,user_id,course_id,topic_id,subtopic_id,attempts_count,correct_count,incorrect_count,total_earned_score,total_possible_score,accuracy_rate,average_response_time,low_confidence_count,repeated_mistake_count,weakness_score,weakness_level,last_activity_at,created_at,updated_at
2717,108,68,841,842,1,1,0,2,2,100,68,0,0,0,strong,"""2026-05-22T15:22:23.000Z""","""2026-05-22T15:22:23.000Z""","""2026-05-22T15:22:23.000Z"""
2718,108,154,2213,2215,2,2,0,3,3,100,25,0,0,0,strong,"""2026-06-04T14:04:17.000Z""","""2026-06-04T14:04:17.000Z""","""2026-06-04T14:04:17.000Z"""
2719,108,16,181,183,2,1,1,1,4,50,47,1,0,35,strong,"""2026-04-29T19:07:30.000Z""","""2026-04-29T19:07:30.000Z""","""2026-04-29T19:07:30.000Z"""
2720,108,16,190,192,2,2,0,3,3,100,51.5,0,0,0,strong,"""2026-04-29T19:07:30.000Z""","""2026-04-29T19:07:30.000Z""","""2026-04-29T19:07:30.000Z"""
2721,108,16,187,189,1,1,0,1,1,100,46,0,0,0,strong,"""2026-04-29T19:07:30.000Z""","""2026-04-29T19:07:30.000Z""","""2026-04-29T19:07:30.000Z"""
2722,108,16,181,182,1,1,0,2,2,100,60,0,0,0,strong,"""2026-04-29T19:07:30.000Z""","""2026-04-29T19:07:30.000Z""","""2026-04-29T19:07:30.000Z"""
2723,108,16,184,185,1,1,0,3,3,100,76,0,0,0,strong,"""2026-04-29T19:07:30.000Z""","""2026-04-29T19:07:30.000Z""","""2026-04-29T19:07:30.000Z"""
2724,108,16,184,186,1,1,0,2,2,100,26,0,0,0,strong,"""2026-04-29T19:07:30.000Z""","""2026-04-29T19:07:30.000Z""","""2026-04-29T19:07:30.000Z"""
2725,108,16,190,191,1,1,0,2,2,100,17,0,0,0,strong,"""2026-04-29T19:07:30.000Z""","""2026-04-29T19:07:30.000Z""","""2026-04-29T19:07:30.000Z"""
2726,109,208,3085,3088,4,4,0,24,24,100,72.25,0,0,0,strong,"""2026-06-06T09:51:21.000Z""","""2026-06-06T09:51:21.000Z""","""2026-06-06T09:51:21.000Z"""
2727,109,208,3077,3079,3,1,2,5,25,33.33,82.67,0,1,46.67,needs_practice,"""2026-05-25T17:45:44.000Z""","""2026-05-25T17:45:44.000Z""","""2026-05-25T17:45:44.000Z"""
2728,109,208,3085,3086,5,4,1,40,55,80,62.2,0,0,12,strong,"""2026-05-25T17:45:44.000Z""","""2026-05-25T17:45:44.000Z""","""2026-05-25T17:45:44.000Z"""
2729,109,208,3073,3074,3,3,0,25,25,100,69.33,0,0,0,strong,"""2026-05-24T14:23:10.000Z""","""2026-05-24T14:23:10.000Z""","""2026-05-24T14:23:10.000Z"""
2730,109,208,3081,3084,3,2,1,20,30,66.67,69.33,0,0,20,strong,"""2026-05-25T17:45:44.000Z""","""2026-05-25T17:45:44.000Z""","""2026-05-25T17:45:44.000Z"""
2731,109,208,3081,3082,3,0,3,0,45,0,53.33,0,2,73.33,weak,"""2026-05-25T17:45:44.000Z""","""2026-05-25T17:45:44.000Z""","""2026-05-25T17:45:44.000Z"""
2732,109,208,3077,3078,5,4,1,31,46,80,41,0,0,12,strong,"""2026-06-06T09:51:21.000Z""","""2026-06-06T09:51:21.000Z""","""2026-06-06T09:51:21.000Z"""
2733,109,208,3073,3075,6,6,0,52,52,100,78.33,0,0,0,strong,"""2026-06-06T09:51:21.000Z""","""2026-06-06T09:51:21.000Z""","""2026-06-06T09:51:21.000Z"""
2734,109,208,3085,3087,2,2,0,30,30,100,22.5,0,0,0,strong,"""2026-05-25T17:45:44.000Z""","""2026-05-25T17:45:44.000Z""","""2026-05-25T17:45:44.000Z"""
2735,109,208,3081,3083,5,2,3,12,33,40,42.4,1,2,46,needs_practice,"""2026-06-06T09:51:21.000Z""","""2026-06-06T09:51:21.000Z""","""2026-06-06T09:51:21.000Z"""
2736,109,208,3077,3080,1,0,1,0,10,0,42,0,0,60,needs_practice,"""2026-05-24T14:23:10.000Z""","""2026-05-24T14:23:10.000Z""","""2026-05-24T14:23:10.000Z"""
2737,109,208,3073,3076,2,1,1,10,12,50,44,1,0,35,strong,"""2026-06-06T09:51:21.000Z""","""2026-06-06T09:51:21.000Z""","""2026-06-06T09:51:21.000Z"""
2738,109,14,163,164,3,3,0,30,30,100,73,0,0,0,strong,"""2026-05-26T11:22:29.000Z""","""2026-05-26T11:22:29.000Z""","""2026-05-26T11:22:29.000Z"""
2739,109,14,166,167,2,2,0,15,15,100,106,0,0,0,strong,"""2026-05-26T11:22:29.000Z""","""2026-05-26T11:22:29.000Z""","""2026-05-26T11:22:29.000Z"""
2740,109,14,163,165,1,1,0,10,10,100,99,0,0,0,strong,"""2026-05-26T11:22:29.000Z""","""2026-05-26T11:22:29.000Z""","""2026-05-26T11:22:29.000Z"""
2741,109,14,160,162,3,3,0,30,30,100,64.33,0,0,0,strong,"""2026-05-26T11:22:29.000Z""","""2026-05-26T11:22:29.000Z""","""2026-05-26T11:22:29.000Z"""
2742,109,14,166,168,2,2,0,20,20,100,22,0,0,0,strong,"""2026-05-26T11:22:29.000Z""","""2026-05-26T11:22:29.000Z""","""2026-05-26T11:22:29.000Z"""
2743,109,14,157,159,2,2,0,25,25,100,69.5,0,0,0,strong,"""2026-05-26T11:22:29.000Z""","""2026-05-26T11:22:29.000Z""","""2026-05-26T11:22:29.000Z"""
2744,109,7,76,78,3,3,0,25,25,100,73.67,0,0,0,strong,"""2026-05-27T18:05:59.000Z""","""2026-05-27T18:05:59.000Z""","""2026-05-27T18:05:59.000Z"""
2745,109,7,76,77,1,1,0,5,5,100,69,0,0,0,strong,"""2026-05-27T18:05:59.000Z""","""2026-05-27T18:05:59.000Z""","""2026-05-27T18:05:59.000Z"""
2746,109,7,79,80,3,1,2,10,35,33.33,64,0,1,46.67,needs_practice,"""2026-05-27T18:05:59.000Z""","""2026-05-27T18:05:59.000Z""","""2026-05-27T18:05:59.000Z"""
2747,109,7,79,81,1,0,1,0,15,0,113,0,0,60,needs_practice,"""2026-05-27T18:05:59.000Z""","""2026-05-27T18:05:59.000Z""","""2026-05-27T18:05:59.000Z"""
2748,109,7,82,84,2,2,0,20,20,100,21.5,0,0,0,strong,"""2026-05-27T18:05:59.000Z""","""2026-05-27T18:05:59.000Z""","""2026-05-27T18:05:59.000Z"""
2749,109,7,82,83,1,1,0,10,10,100,33,0,0,0,strong,"""2026-05-27T18:05:59.000Z""","""2026-05-27T18:05:59.000Z""","""2026-05-27T18:05:59.000Z"""
2750,109,84,1101,1102,1,1,0,2,2,100,55,0,0,0,strong,"""2026-05-01T17:51:07.000Z""","""2026-05-01T17:51:07.000Z""","""2026-05-01T17:51:07.000Z"""
2751,109,84,1093,1094,1,0,1,0,2,0,65,1,0,70,needs_practice,"""2026-05-01T17:51:07.000Z""","""2026-05-01T17:51:07.000Z""","""2026-05-01T17:51:07.000Z"""
2752,109,84,1089,1090,1,0,1,0,1,0,51,1,0,70,needs_practice,"""2026-05-01T17:51:07.000Z""","""2026-05-01T17:51:07.000Z""","""2026-05-01T17:51:07.000Z"""
2753,109,84,1097,1098,1,1,0,3,3,100,71,0,0,0,strong,"""2026-05-01T17:51:07.000Z""","""2026-05-01T17:51:07.000Z""","""2026-05-01T17:51:07.000Z"""
2754,109,84,1101,1103,1,1,0,2,2,100,75,0,0,0,strong,"""2026-05-01T17:51:07.000Z""","""2026-05-01T17:51:07.000Z""","""2026-05-01T17:51:07.000Z"""
2755,109,84,1093,1096,1,1,0,3,3,100,49,0,0,0,strong,"""2026-05-01T17:51:07.000Z""","""2026-05-01T17:51:07.000Z""","""2026-05-01T17:51:07.000Z"""
2756,109,66,805,806,3,3,0,5,5,100,66.33,0,0,0,strong,"""2026-05-05T13:18:18.000Z""","""2026-05-05T13:18:18.000Z""","""2026-05-05T13:18:18.000Z"""
2757,109,66,805,808,2,2,0,3,3,100,39,0,0,0,strong,"""2026-05-05T13:18:18.000Z""","""2026-05-05T13:18:18.000Z""","""2026-05-05T13:18:18.000Z"""
2758,109,66,805,807,1,1,0,3,3,100,85,0,0,0,strong,"""2026-05-05T13:18:18.000Z""","""2026-05-05T13:18:18.000Z""","""2026-05-05T13:18:18.000Z"""
2759,109,66,813,814,2,0,2,0,4,0,79.5,0,1,70,needs_practice,"""2026-05-05T13:18:18.000Z""","""2026-05-05T13:18:18.000Z""","""2026-05-05T13:18:18.000Z"""
2760,109,66,809,811,2,2,0,5,5,100,58,0,0,0,strong,"""2026-05-05T13:18:18.000Z""","""2026-05-05T13:18:18.000Z""","""2026-05-05T13:18:18.000Z"""
2761,109,60,709,710,2,2,0,3,3,100,56,0,0,0,strong,"""2026-05-06T15:43:57.000Z""","""2026-05-06T15:43:57.000Z""","""2026-05-06T15:43:57.000Z"""
2762,109,60,712,713,2,2,0,3,3,100,34.5,0,0,0,strong,"""2026-05-06T15:43:57.000Z""","""2026-05-06T15:43:57.000Z""","""2026-05-06T15:43:57.000Z"""
2763,109,60,715,716,1,1,0,2,2,100,87,0,0,0,strong,"""2026-05-06T15:43:57.000Z""","""2026-05-06T15:43:57.000Z""","""2026-05-06T15:43:57.000Z"""
2764,109,60,715,717,1,1,0,3,3,100,19,0,0,0,strong,"""2026-05-06T15:43:57.000Z""","""2026-05-06T15:43:57.000Z""","""2026-05-06T15:43:57.000Z"""
2765,109,60,718,720,1,0,1,0,2,0,18,0,0,60,needs_practice,"""2026-05-06T15:43:57.000Z""","""2026-05-06T15:43:57.000Z""","""2026-05-06T15:43:57.000Z"""
2766,109,65,785,786,1,1,0,2,2,100,61,0,0,0,strong,"""2026-06-07T21:44:48.000Z""","""2026-06-07T21:44:48.000Z""","""2026-06-07T21:44:48.000Z"""
2767,109,65,785,787,1,1,0,2,2,100,25,0,0,0,strong,"""2026-06-07T21:44:48.000Z""","""2026-06-07T21:44:48.000Z""","""2026-06-07T21:44:48.000Z"""
2768,109,65,797,799,1,1,0,2,2,100,19,0,0,0,strong,"""2026-06-07T21:44:48.000Z""","""2026-06-07T21:44:48.000Z""","""2026-06-07T21:44:48.000Z"""
2769,109,65,797,798,2,2,0,5,5,100,37,0,0,0,strong,"""2026-06-07T21:44:48.000Z""","""2026-06-07T21:44:48.000Z""","""2026-06-07T21:44:48.000Z"""
2770,109,65,789,790,1,1,0,3,3,100,87,0,0,0,strong,"""2026-06-07T21:44:48.000Z""","""2026-06-07T21:44:48.000Z""","""2026-06-07T21:44:48.000Z"""
2771,109,65,797,800,2,2,0,3,3,100,69.5,0,0,0,strong,"""2026-06-07T21:44:48.000Z""","""2026-06-07T21:44:48.000Z""","""2026-06-07T21:44:48.000Z"""
2772,109,65,785,788,1,1,0,2,2,100,42,0,0,0,strong,"""2026-06-07T21:44:48.000Z""","""2026-06-07T21:44:48.000Z""","""2026-06-07T21:44:48.000Z"""
2773,110,51,610,611,14,7,7,48,125,50,61.29,1,6,39.29,strong,"""2026-06-08T08:50:01.000Z""","""2026-06-08T08:50:01.000Z""","""2026-06-08T08:50:01.000Z"""
2774,110,51,604,606,10,9,1,87,102,90,64.1,0,0,6,strong,"""2026-06-08T08:50:01.000Z""","""2026-06-08T08:50:01.000Z""","""2026-06-08T08:50:01.000Z"""
2775,110,51,601,603,7,7,0,54,54,100,65.57,0,0,0,strong,"""2026-06-08T08:50:01.000Z""","""2026-06-08T08:50:01.000Z""","""2026-06-08T08:50:01.000Z"""
2776,110,51,601,602,8,6,2,72,84,75,67.88,1,1,18.75,strong,"""2026-06-02T17:42:16.000Z""","""2026-06-02T17:42:16.000Z""","""2026-06-02T17:42:16.000Z"""
2777,110,51,610,612,9,5,4,42,77,55.56,52.22,0,3,33.33,strong,"""2026-06-02T17:42:16.000Z""","""2026-06-02T17:42:16.000Z""","""2026-06-02T17:42:16.000Z"""
2778,110,51,607,608,13,13,0,107,107,100,75.46,0,0,0,strong,"""2026-06-08T08:50:01.000Z""","""2026-06-08T08:50:01.000Z""","""2026-06-08T08:50:01.000Z"""
2779,110,51,604,605,7,7,0,62,62,100,80,0,0,0,strong,"""2026-06-08T08:50:01.000Z""","""2026-06-08T08:50:01.000Z""","""2026-06-08T08:50:01.000Z"""
2780,110,51,607,609,6,4,2,37,62,66.67,69.17,0,1,23.33,strong,"""2026-06-02T17:42:16.000Z""","""2026-06-02T17:42:16.000Z""","""2026-06-02T17:42:16.000Z"""
2781,110,71,881,882,1,0,1,0,15,0,29,0,0,60,needs_practice,"""2026-05-31T19:03:32.000Z""","""2026-05-31T19:03:32.000Z""","""2026-05-31T19:03:32.000Z"""
2782,110,71,881,884,2,2,0,25,25,100,79.5,0,0,0,strong,"""2026-05-31T19:03:32.000Z""","""2026-05-31T19:03:32.000Z""","""2026-05-31T19:03:32.000Z"""
2783,110,71,885,888,2,1,1,1,11,50,30.5,0,0,30,strong,"""2026-05-31T19:03:32.000Z""","""2026-05-31T19:03:32.000Z""","""2026-05-31T19:03:32.000Z"""
2784,110,71,889,890,3,3,0,19,19,100,42.33,0,0,0,strong,"""2026-05-31T19:03:32.000Z""","""2026-05-31T19:03:32.000Z""","""2026-05-31T19:03:32.000Z"""
2785,110,71,893,895,2,2,0,12,12,100,61,0,0,0,strong,"""2026-05-31T19:03:32.000Z""","""2026-05-31T19:03:32.000Z""","""2026-05-31T19:03:32.000Z"""
2786,110,71,881,883,2,2,0,11,11,100,46.5,0,0,0,strong,"""2026-05-31T19:03:32.000Z""","""2026-05-31T19:03:32.000Z""","""2026-05-31T19:03:32.000Z"""
2787,110,71,893,894,1,0,1,0,10,0,68,0,0,60,needs_practice,"""2026-05-31T19:03:32.000Z""","""2026-05-31T19:03:32.000Z""","""2026-05-31T19:03:32.000Z"""
2788,110,71,885,886,4,1,3,5,24,25,74,1,2,57.5,needs_practice,"""2026-05-31T19:03:32.000Z""","""2026-05-31T19:03:32.000Z""","""2026-05-31T19:03:32.000Z"""
2789,110,71,889,892,2,2,0,12,12,100,102.5,0,0,0,strong,"""2026-05-31T19:03:32.000Z""","""2026-05-31T19:03:32.000Z""","""2026-05-31T19:03:32.000Z"""
2790,110,233,3477,3480,3,1,2,10,35,33.33,82.33,0,1,46.67,needs_practice,"""2026-06-06T11:29:38.000Z""","""2026-06-06T11:29:38.000Z""","""2026-06-06T11:29:38.000Z"""
2791,110,233,3477,3478,2,1,1,10,15,50,68.5,0,0,30,strong,"""2026-06-06T11:29:38.000Z""","""2026-06-06T11:29:38.000Z""","""2026-06-06T11:29:38.000Z"""
2792,110,233,3473,3474,3,3,0,30,30,100,55.33,0,0,0,strong,"""2026-06-06T11:29:38.000Z""","""2026-06-06T11:29:38.000Z""","""2026-06-06T11:29:38.000Z"""
2793,110,233,3477,3479,2,1,1,5,15,50,70.5,0,0,30,strong,"""2026-06-06T11:29:38.000Z""","""2026-06-06T11:29:38.000Z""","""2026-06-06T11:29:38.000Z"""
2794,110,233,3481,3482,1,0,1,0,10,0,102,0,0,60,needs_practice,"""2026-06-06T11:29:38.000Z""","""2026-06-06T11:29:38.000Z""","""2026-06-06T11:29:38.000Z"""
2795,110,233,3473,3476,1,1,0,10,10,100,66,0,0,0,strong,"""2026-06-06T11:29:38.000Z""","""2026-06-06T11:29:38.000Z""","""2026-06-06T11:29:38.000Z"""
2796,110,233,3473,3475,1,0,1,0,15,0,64,0,0,60,needs_practice,"""2026-06-06T11:29:38.000Z""","""2026-06-06T11:29:38.000Z""","""2026-06-06T11:29:38.000Z"""
2797,110,71,885,887,1,0,1,0,3,0,79,0,0,60,needs_practice,"""2026-05-24T09:37:37.000Z""","""2026-05-24T09:37:37.000Z""","""2026-05-24T09:37:37.000Z"""
2798,110,65,785,786,1,1,0,2,2,100,78,0,0,0,strong,"""2026-06-12T20:44:37.000Z""","""2026-06-12T20:44:37.000Z""","""2026-06-12T20:44:37.000Z"""
2799,110,65,797,798,1,0,1,0,1,0,57,1,0,70,needs_practice,"""2026-06-12T20:44:37.000Z""","""2026-06-12T20:44:37.000Z""","""2026-06-12T20:44:37.000Z"""
2800,110,65,797,800,1,0,1,0,1,0,76,1,0,70,needs_practice,"""2026-06-12T20:44:37.000Z""","""2026-06-12T20:44:37.000Z""","""2026-06-12T20:44:37.000Z"""
2801,110,65,793,794,1,0,1,0,3,0,14,0,0,60,needs_practice,"""2026-06-12T20:44:37.000Z""","""2026-06-12T20:44:37.000Z""","""2026-06-12T20:44:37.000Z"""
2802,110,65,785,787,1,1,0,2,2,100,90,0,0,0,strong,"""2026-06-12T20:44:37.000Z""","""2026-06-12T20:44:37.000Z""","""2026-06-12T20:44:37.000Z"""
2803,110,65,789,790,2,1,1,1,3,50,52,0,0,30,strong,"""2026-06-12T20:44:37.000Z""","""2026-06-12T20:44:37.000Z""","""2026-06-12T20:44:37.000Z"""
2804,110,65,789,791,1,0,1,0,2,0,88,0,0,60,needs_practice,"""2026-06-12T20:44:37.000Z""","""2026-06-12T20:44:37.000Z""","""2026-06-12T20:44:37.000Z"""
2805,111,58,694,696,9,6,3,70,92,66.67,51,1,2,25.56,strong,"""2026-06-11T14:51:08.000Z""","""2026-06-11T14:51:08.000Z""","""2026-06-11T14:51:08.000Z"""
2806,111,58,691,692,17,7,10,37,124,41.18,59.24,3,9,47.65,needs_practice,"""2026-06-11T14:51:08.000Z""","""2026-06-11T14:51:08.000Z""","""2026-06-11T14:51:08.000Z"""
2807,111,58,688,689,13,5,8,38,118,38.46,42.69,2,7,49.23,needs_practice,"""2026-06-11T14:51:08.000Z""","""2026-06-11T14:51:08.000Z""","""2026-06-11T14:51:08.000Z"""
2808,111,58,691,693,12,3,9,25,88,25,62.5,1,8,59.17,needs_practice,"""2026-06-11T14:51:08.000Z""","""2026-06-11T14:51:08.000Z""","""2026-06-11T14:51:08.000Z"""
2809,111,58,688,690,6,2,4,20,70,33.33,78.67,0,3,50,needs_practice,"""2026-06-11T14:51:08.000Z""","""2026-06-11T14:51:08.000Z""","""2026-06-11T14:51:08.000Z"""
2810,111,58,685,687,8,5,3,50,95,62.5,56.25,0,2,27.5,strong,"""2026-06-11T14:51:08.000Z""","""2026-06-11T14:51:08.000Z""","""2026-06-11T14:51:08.000Z"""
2811,111,58,694,695,5,4,1,31,33,80,62.8,1,0,14,strong,"""2026-05-31T17:50:55.000Z""","""2026-05-31T17:50:55.000Z""","""2026-05-31T17:50:55.000Z"""
2812,111,58,685,686,10,8,2,69,99,80,73.6,0,1,14,strong,"""2026-06-11T14:51:08.000Z""","""2026-06-11T14:51:08.000Z""","""2026-06-11T14:51:08.000Z"""
2813,111,85,1105,1107,1,1,0,10,10,100,70,0,0,0,strong,"""2026-05-09T19:41:08.000Z""","""2026-05-09T19:41:08.000Z""","""2026-05-09T19:41:08.000Z"""
2814,111,85,1109,1112,3,3,0,30,30,100,44,0,0,0,strong,"""2026-05-09T19:41:08.000Z""","""2026-05-09T19:41:08.000Z""","""2026-05-09T19:41:08.000Z"""
2815,111,85,1117,1118,2,2,0,25,25,100,60,0,0,0,strong,"""2026-05-09T19:41:08.000Z""","""2026-05-09T19:41:08.000Z""","""2026-05-09T19:41:08.000Z"""
2816,111,85,1113,1114,2,1,1,5,20,50,65.5,0,0,30,strong,"""2026-05-09T19:41:08.000Z""","""2026-05-09T19:41:08.000Z""","""2026-05-09T19:41:08.000Z"""
2817,111,85,1105,1106,2,2,0,25,25,100,60,0,0,0,strong,"""2026-05-09T19:41:08.000Z""","""2026-05-09T19:41:08.000Z""","""2026-05-09T19:41:08.000Z"""
2818,111,85,1113,1116,2,1,1,10,25,50,103,0,0,30,strong,"""2026-05-09T19:41:08.000Z""","""2026-05-09T19:41:08.000Z""","""2026-05-09T19:41:08.000Z"""
2819,111,85,1105,1108,2,2,0,15,15,100,73,0,0,0,strong,"""2026-05-09T19:41:08.000Z""","""2026-05-09T19:41:08.000Z""","""2026-05-09T19:41:08.000Z"""
2820,111,17,196,197,3,1,2,10,27,33.33,58.33,1,1,50,needs_practice,"""2026-05-04T15:11:55.000Z""","""2026-05-04T15:11:55.000Z""","""2026-05-04T15:11:55.000Z"""
2821,111,17,196,198,3,1,2,1,26,33.33,60.67,0,1,46.67,needs_practice,"""2026-05-04T15:11:55.000Z""","""2026-05-04T15:11:55.000Z""","""2026-05-04T15:11:55.000Z"""
2822,111,17,202,203,3,1,2,10,27,33.33,55.33,0,1,46.67,needs_practice,"""2026-05-04T15:11:55.000Z""","""2026-05-04T15:11:55.000Z""","""2026-05-04T15:11:55.000Z"""
2823,111,17,193,194,3,2,1,12,27,66.67,58,0,0,20,strong,"""2026-05-04T15:11:55.000Z""","""2026-05-04T15:11:55.000Z""","""2026-05-04T15:11:55.000Z"""
2824,111,17,199,200,3,1,2,5,10,33.33,52.33,2,1,53.33,needs_practice,"""2026-05-04T15:11:55.000Z""","""2026-05-04T15:11:55.000Z""","""2026-05-04T15:11:55.000Z"""
2825,111,17,193,195,3,2,1,5,15,66.67,66.33,0,0,20,strong,"""2026-05-04T15:11:55.000Z""","""2026-05-04T15:11:55.000Z""","""2026-05-04T15:11:55.000Z"""
2826,111,17,202,204,1,0,1,0,15,0,92,0,0,60,needs_practice,"""2026-04-28T19:15:55.000Z""","""2026-04-28T19:15:55.000Z""","""2026-04-28T19:15:55.000Z"""
2827,111,94,1261,1264,1,1,0,3,3,100,45,0,0,0,strong,"""2026-06-05T17:08:29.000Z""","""2026-06-05T17:08:29.000Z""","""2026-06-05T17:08:29.000Z"""
2828,111,94,1253,1255,2,2,0,2,2,100,29.5,0,0,0,strong,"""2026-06-05T17:08:29.000Z""","""2026-06-05T17:08:29.000Z""","""2026-06-05T17:08:29.000Z"""
2829,111,94,1249,1251,1,1,0,2,2,100,19,0,0,0,strong,"""2026-06-05T17:08:29.000Z""","""2026-06-05T17:08:29.000Z""","""2026-06-05T17:08:29.000Z"""
2830,111,94,1257,1258,1,1,0,1,1,100,54,0,0,0,strong,"""2026-06-05T17:08:29.000Z""","""2026-06-05T17:08:29.000Z""","""2026-06-05T17:08:29.000Z"""
2831,111,94,1249,1252,1,1,0,1,1,100,21,0,0,0,strong,"""2026-06-05T17:08:29.000Z""","""2026-06-05T17:08:29.000Z""","""2026-06-05T17:08:29.000Z"""
2832,111,94,1257,1260,1,0,1,0,2,0,64,1,0,70,needs_practice,"""2026-06-05T17:08:29.000Z""","""2026-06-05T17:08:29.000Z""","""2026-06-05T17:08:29.000Z"""
2833,111,153,2197,2199,1,1,0,1,1,100,75,0,0,0,strong,"""2026-05-23T09:45:30.000Z""","""2026-05-23T09:45:30.000Z""","""2026-05-23T09:45:30.000Z"""
2834,111,153,2193,2195,1,0,1,0,2,0,51,1,0,70,needs_practice,"""2026-05-23T09:45:30.000Z""","""2026-05-23T09:45:30.000Z""","""2026-05-23T09:45:30.000Z"""
2835,111,153,2201,2202,2,1,1,2,3,50,54,1,0,35,strong,"""2026-05-23T09:45:30.000Z""","""2026-05-23T09:45:30.000Z""","""2026-05-23T09:45:30.000Z"""
2836,111,153,2201,2203,1,1,0,3,3,100,47,0,0,0,strong,"""2026-05-23T09:45:30.000Z""","""2026-05-23T09:45:30.000Z""","""2026-05-23T09:45:30.000Z"""
2837,111,153,2193,2196,2,1,1,1,3,50,30.5,1,0,35,strong,"""2026-05-23T09:45:30.000Z""","""2026-05-23T09:45:30.000Z""","""2026-05-23T09:45:30.000Z"""
2838,111,153,2197,2198,1,1,0,2,2,100,81,0,0,0,strong,"""2026-05-23T09:45:30.000Z""","""2026-05-23T09:45:30.000Z""","""2026-05-23T09:45:30.000Z"""
2839,111,17,199,201,2,0,2,0,5,0,34,1,1,75,needs_practice,"""2026-05-04T15:11:55.000Z""","""2026-05-04T15:11:55.000Z""","""2026-05-04T15:11:55.000Z"""
2840,112,172,2505,2506,8,4,4,42,82,50,56.25,0,3,37.5,strong,"""2026-06-03T16:56:21.000Z""","""2026-06-03T16:56:21.000Z""","""2026-06-03T16:56:21.000Z"""
2841,112,172,2501,2503,9,7,2,49,74,77.78,52.67,0,1,15.56,strong,"""2026-06-03T16:56:21.000Z""","""2026-06-03T16:56:21.000Z""","""2026-06-03T16:56:21.000Z"""
2842,112,172,2501,2504,5,4,1,50,53,80,72.2,1,0,14,strong,"""2026-06-03T16:56:21.000Z""","""2026-06-03T16:56:21.000Z""","""2026-06-03T16:56:21.000Z"""
2843,112,172,2497,2500,5,4,1,35,50,80,56.8,0,0,12,strong,"""2026-06-03T16:56:21.000Z""","""2026-06-03T16:56:21.000Z""","""2026-06-03T16:56:21.000Z"""
2844,112,172,2497,2498,8,8,0,48,48,100,53.63,0,0,0,strong,"""2026-06-03T16:56:21.000Z""","""2026-06-03T16:56:21.000Z""","""2026-06-03T16:56:21.000Z"""
2845,112,172,2501,2502,4,4,0,40,40,100,58.5,0,0,0,strong,"""2026-06-03T16:56:21.000Z""","""2026-06-03T16:56:21.000Z""","""2026-06-03T16:56:21.000Z"""
2846,112,172,2497,2499,3,3,0,27,27,100,53.67,0,0,0,strong,"""2026-06-01T15:34:29.000Z""","""2026-06-01T15:34:29.000Z""","""2026-06-01T15:34:29.000Z"""
2847,112,172,2505,2507,3,3,0,17,17,100,97.33,0,0,0,strong,"""2026-06-02T11:55:32.000Z""","""2026-06-02T11:55:32.000Z""","""2026-06-02T11:55:32.000Z"""
2848,112,120,1669,1672,3,3,0,28,28,100,19,0,0,0,strong,"""2026-06-04T11:47:03.000Z""","""2026-06-04T11:47:03.000Z""","""2026-06-04T11:47:03.000Z"""
2849,112,120,1677,1679,2,2,0,20,20,100,62,0,0,0,strong,"""2026-06-04T11:47:03.000Z""","""2026-06-04T11:47:03.000Z""","""2026-06-04T11:47:03.000Z"""
2850,112,120,1665,1667,3,3,0,23,23,100,78.33,0,0,0,strong,"""2026-06-04T11:47:03.000Z""","""2026-06-04T11:47:03.000Z""","""2026-06-04T11:47:03.000Z"""
2851,112,120,1669,1670,3,3,0,16,16,100,92,0,0,0,strong,"""2026-06-04T11:47:03.000Z""","""2026-06-04T11:47:03.000Z""","""2026-06-04T11:47:03.000Z"""
2852,112,120,1677,1680,2,2,0,12,12,100,65.5,0,0,0,strong,"""2026-06-04T11:47:03.000Z""","""2026-06-04T11:47:03.000Z""","""2026-06-04T11:47:03.000Z"""
2853,112,120,1665,1668,2,2,0,17,17,100,54,0,0,0,strong,"""2026-06-04T11:47:03.000Z""","""2026-06-04T11:47:03.000Z""","""2026-06-04T11:47:03.000Z"""
2854,112,120,1673,1674,1,1,0,10,10,100,43,0,0,0,strong,"""2026-06-04T11:47:03.000Z""","""2026-06-04T11:47:03.000Z""","""2026-06-04T11:47:03.000Z"""
2855,112,120,1673,1675,2,2,0,6,6,100,84,0,0,0,strong,"""2026-06-04T11:47:03.000Z""","""2026-06-04T11:47:03.000Z""","""2026-06-04T11:47:03.000Z"""
2856,112,120,1673,1676,2,1,1,2,12,50,63,0,0,30,strong,"""2026-06-04T11:47:03.000Z""","""2026-06-04T11:47:03.000Z""","""2026-06-04T11:47:03.000Z"""
2857,112,82,1057,1059,2,2,0,20,20,100,80.5,0,0,0,strong,"""2026-06-05T11:21:29.000Z""","""2026-06-05T11:21:29.000Z""","""2026-06-05T11:21:29.000Z"""
2858,112,82,1069,1070,1,0,1,0,10,0,84,0,0,60,needs_practice,"""2026-06-05T11:21:29.000Z""","""2026-06-05T11:21:29.000Z""","""2026-06-05T11:21:29.000Z"""
2859,112,82,1061,1063,3,3,0,30,30,100,52.67,0,0,0,strong,"""2026-06-05T11:21:29.000Z""","""2026-06-05T11:21:29.000Z""","""2026-06-05T11:21:29.000Z"""
2860,112,82,1065,1068,1,1,0,10,10,100,70,0,0,0,strong,"""2026-06-05T11:21:29.000Z""","""2026-06-05T11:21:29.000Z""","""2026-06-05T11:21:29.000Z"""
