id,user_id,course_id,enrollment_status
1663,73,84,active
1664,163,84,active
1665,77,122,active
1666,79,122,active
1667,82,122,active
1668,92,122,active
1669,193,122,active
1670,80,122,active
1671,236,122,active
1672,115,122,active
1673,69,122,active
1674,175,122,active
1675,33,122,active
1676,74,122,active
1677,278,122,active
1678,273,122,active
1679,77,31,active
1680,95,31,active
1681,99,31,active
1682,101,31,active
1683,107,31,active
1684,112,31,active
1685,131,31,active
1686,147,31,active
1687,177,31,active
1688,212,31,active
1689,239,31,active
1690,263,31,active
1691,265,31,active
1692,200,31,active
1693,79,109,active
1694,135,109,active
1695,149,109,active
1696,186,109,active
1697,216,109,active
1698,279,109,active
1699,97,109,active
1700,218,109,active
1701,120,109,active
1702,150,109,active
1703,141,109,active
1704,91,109,active
1705,133,109,active
1706,104,109,active
1707,80,11,active
1708,103,11,active
1709,150,11,active
1710,153,11,active
1711,177,11,active
1712,239,11,active
1713,263,11,active
1714,225,11,active
1715,118,11,active
1716,185,11,active
1717,126,11,active
1718,168,11,active
1719,249,11,active
1720,136,11,active
1721,80,60,active
1722,109,60,active
1723,117,60,active
1724,121,60,active
1725,179,60,active
1726,183,60,active
1727,242,60,active
1728,260,60,active
1729,31,60,active
1730,273,60,active
1731,102,60,active
1732,162,60,active
1733,131,60,active
1734,216,60,active
1735,81,133,active
1736,118,133,active
1737,132,133,active
1738,227,133,active
1739,233,133,active
1740,242,133,active
1741,277,133,active
1742,267,133,active
1743,86,133,active
1744,270,133,active
1745,66,133,active
1746,232,133,active
1747,85,133,active
1748,231,133,active
1749,82,111,active
1750,108,111,active
1751,150,111,active
1752,190,111,active
1753,266,111,active
1754,249,111,active
1755,217,111,active
1756,73,111,active
1757,250,111,active
1758,65,111,active
1759,209,111,active
1760,122,111,active
1761,79,111,active
1762,253,111,active
1763,82,141,active
1764,106,141,active
1765,169,141,active
1766,249,141,active
1767,261,141,active
1768,274,141,active
1769,21,141,active
1770,18,141,active
1771,118,141,active
1772,65,141,active
1773,122,141,active
1774,264,141,active
1775,163,141,active
1776,117,141,active
1777,83,4,active
1778,94,4,active
1779,96,4,active
1780,97,4,active
1781,122,4,active
1782,129,4,active
1783,132,4,active
1784,153,4,active
1785,171,4,active
1786,173,4,active
1787,198,4,active
1788,200,4,active
1789,273,4,active
1790,127,4,active
1791,83,138,active
1792,93,138,active
1793,127,138,active
1794,141,138,active
1795,166,138,active
1796,188,138,active
1797,200,138,active
1798,98,138,active
1799,97,138,active
1800,260,138,active
1801,120,138,active
1802,126,138,active
1803,157,138,active
1804,145,138,active
1805,83,81,active
1806,93,81,active
1807,101,81,active
1808,118,81,active
1809,124,81,active
1810,138,81,active
1811,187,81,active
1812,221,81,active
1813,241,81,active
1814,248,81,active
1815,190,81,active
1816,80,81,active
1817,141,81,active
1818,273,81,active
1819,83,56,active
1820,101,56,active
1821,117,56,active
1822,128,56,active
1823,143,56,active
1824,158,56,active
1825,182,56,active
1826,200,56,active
1827,275,56,active
1828,267,56,active
1829,189,56,active
1830,150,56,active
1831,194,56,active
1832,226,56,active
1833,84,233,active
1834,110,233,active
1835,141,233,active
1836,144,233,active
1837,232,233,active
1838,237,233,active
1839,275,233,active
1840,191,233,active
1841,278,233,active
1842,76,233,active
1843,99,233,active
1844,62,233,active
1845,279,233,active
1846,230,233,active
1847,85,100,active
1848,88,100,active
1849,98,100,active
1850,141,100,active
1851,176,100,active
1852,190,100,active
1853,254,100,active
1854,257,100,active
1855,277,100,active
1856,280,100,active
1857,151,100,active
1858,197,100,active
1859,192,100,active
1860,215,100,active
1861,85,50,active
1862,119,50,active
1863,127,50,active
1864,133,50,active
1865,210,50,active
1866,260,50,active
1867,138,50,active
1868,266,50,active
1869,240,50,active
1870,108,50,active
1871,159,50,active
1872,87,50,active
1873,63,50,active
1874,226,50,active
1875,86,236,active
1876,121,236,active
1877,178,236,active
1878,191,236,active
1879,192,236,active
1880,206,236,active
1881,265,236,active
1882,274,236,active
1883,276,236,active
1884,111,236,active
1885,212,236,active
1886,196,236,active
1887,72,236,active
1888,226,236,active
1889,86,34,active
1890,181,34,active
1891,194,34,active
1892,238,34,active
1893,255,34,active
1894,147,34,active
1895,259,34,active
1896,137,34,active
1897,216,34,active
1898,139,34,active
1899,172,34,active
1900,127,34,active
1901,170,34,active
1902,267,34,active
1903,87,167,active
1904,90,167,active
1905,105,167,active
1906,197,167,active
1907,245,167,active
1908,261,167,active
1909,65,167,active
1910,156,167,active
1911,183,167,active
1912,253,167,active
1913,179,167,active
1914,173,167,active
1915,135,167,active
1916,91,167,active
1917,87,103,active
1918,136,103,active
1919,172,103,active
1920,262,103,active
1921,280,103,active
1922,226,103,active
1923,268,103,active
1924,209,103,active
1925,250,103,active
1926,260,103,active
1927,74,103,active
1928,90,103,active
1929,31,103,active
1930,164,103,active
1931,87,127,active
1932,121,127,active
1933,182,127,active
1934,257,127,active
1935,102,127,active
1936,27,127,active
1937,1,127,active
1938,73,127,active
1939,209,127,active
1940,62,127,active
1941,29,127,active
1942,174,127,active
1943,5,127,active
1944,134,127,active
1945,88,104,active
1946,99,104,active
1947,105,104,active
1948,141,104,active
1949,169,104,active
1950,183,104,active
1951,189,104,active
1952,193,104,active
1953,205,104,active
1954,242,104,active
1955,151,104,active
1956,278,104,active
1957,70,104,active
1958,100,104,active
1959,89,205,active
1960,117,205,active
1961,199,205,active
1962,215,205,active
1963,253,205,active
1964,259,205,active
1965,269,205,active
1966,275,205,active
1967,276,205,active
1968,279,205,active
1969,90,205,active
1970,93,205,active
1971,241,205,active
1972,102,205,active
1973,89,129,active
1974,135,129,active
1975,173,129,active
1976,178,129,active
1977,192,129,active
1978,230,129,active
1979,262,129,active
1980,113,129,active
1981,24,129,active
1982,95,129,active
1983,33,129,active
1984,180,129,active
1985,90,129,active
1986,270,129,active
1987,91,154,active
1988,198,154,active
1989,262,154,active
1990,196,154,active
1991,108,154,active
1992,105,154,active
1993,119,154,active
1994,205,154,active
1995,182,154,active
1996,171,154,active
1997,249,154,active
1998,241,154,active
1999,266,154,active
2000,170,154,active
2001,91,17,active
2002,111,17,active
2003,148,17,active
2004,154,17,active
2005,178,17,active
2006,214,17,active
2007,230,17,active
2008,99,17,active
2009,270,17,active
2010,26,17,active
2011,121,17,active
2012,231,17,active
2013,187,17,active
2014,16,17,active
2015,91,54,active
2016,140,54,active
2017,159,54,active
2018,171,54,active
2019,172,54,active
2020,212,54,active
2021,237,54,active
2022,241,54,active
2023,225,54,active
2024,265,54,active
2025,96,54,active
2026,239,54,active
2027,127,54,active
2028,183,54,active
2029,92,32,active
2030,99,32,active
2031,166,32,active
2032,217,32,active
2033,225,32,active
2034,260,32,active
2035,272,32,active
2036,141,32,active
2037,254,32,active
2038,151,32,active
2039,273,32,active
2040,192,32,active
2041,4,32,active
2042,107,32,active
2043,94,237,active
2044,97,237,active
2045,120,237,active
2046,199,237,active
2047,220,237,active
2048,236,237,active
2049,241,237,active
2050,249,237,active
2051,146,237,active
2052,242,237,active
2053,255,237,active
2054,142,237,active
2055,89,237,active
2056,207,237,active
2057,94,224,active
2058,104,224,active
2059,109,224,active
2060,135,224,active
2061,151,224,active
2062,157,224,active
2063,168,224,active
2064,176,224,active
2065,184,224,active
2066,219,224,active
2067,144,224,active
2068,224,224,active
2069,190,224,active
2070,209,224,active
2071,98,72,active
2072,124,72,active
2073,137,72,active
2074,149,72,active
2075,162,72,active
2076,218,72,active
2077,241,72,active
2078,250,72,active
2079,274,72,active
2080,174,72,active
2081,113,72,active
2082,269,72,active
2083,70,72,active
2084,105,72,active
2085,102,153,active
2086,148,153,active
2087,173,153,active
2088,80,153,active
2089,227,153,active
2090,99,153,active
2091,64,153,active
2092,147,153,active
2093,139,153,active
2094,160,153,active
2095,5,153,active
2096,111,153,active
2097,151,153,active
2098,281,153,active
2099,103,69,active
2100,142,69,active
2101,153,69,active
2102,157,69,active
2103,175,69,active
2104,191,69,active
2105,213,69,active
2106,222,69,active
2107,277,69,active
2108,260,69,active
2109,24,69,active
2110,26,69,active
2111,267,69,active
2112,128,69,active
2113,108,232,active
2114,114,232,active
2115,247,232,active
2116,252,232,active
2117,33,232,active
2118,199,232,active
2119,66,232,active
2120,279,232,active
2121,150,232,active
2122,4,232,active
2123,103,232,active
2124,188,232,active
2125,80,232,active
2126,101,232,active
2127,114,242,active
2128,116,242,active
2129,123,242,active
2130,136,242,active
2131,163,242,active
2132,254,242,active
2133,278,242,active
2134,111,242,active
2135,200,242,active
2136,134,242,active
2137,66,242,active
2138,201,242,active
2139,169,242,active
2140,138,242,active
2141,117,230,active
2142,142,230,active
2143,170,230,active
2144,192,230,active
2145,207,230,active
2146,226,230,active
2147,248,230,active
2148,240,230,active
2149,279,230,active
2150,65,230,active
2151,88,230,active
2152,172,230,active
2153,275,230,active
2154,101,230,active
2155,119,57,active
2156,247,57,active
2157,119,220,active
2158,137,220,active
2159,195,220,active
2160,214,220,active
2161,179,220,active
2162,248,220,active
2163,75,220,active
2164,16,220,active
2165,190,220,active
2166,79,220,active
2167,229,220,active
2168,126,220,active
2169,218,220,active
2170,32,220,active
2171,122,37,active
2172,174,37,active
2173,233,37,active
2174,264,37,active
2175,184,37,active
2176,23,37,active
2177,147,37,active
2178,275,37,active
2179,70,37,active
2180,153,37,active
2181,170,37,active
2182,91,37,active
2183,197,37,active
2184,168,37,active
2185,128,239,active
2186,129,239,active
2187,155,239,active
2188,157,239,active
2189,162,239,active
2190,168,239,active
2191,232,239,active
2192,233,239,active
2193,257,239,active
2194,208,239,active
2195,281,239,active
2196,164,239,active
2197,98,239,active
2198,144,239,active
2199,129,126,active
2200,206,126,active
2201,212,126,active
2202,141,126,active
2203,68,126,active
2204,268,126,active
2205,172,126,active
2206,122,126,active
2207,70,126,active
2208,22,126,active
2209,263,126,active
2210,143,126,active
2211,82,126,active
2212,191,126,active
2213,131,95,active
2214,135,95,active
2215,136,95,active
2216,155,95,active
2217,186,95,active
2218,16,95,active
2219,93,95,active
2220,169,95,active
2221,229,95,active
2222,33,95,active
2223,112,95,active
2224,217,95,active
2225,181,95,active
2226,86,95,active
2227,137,55,active
2228,144,55,active
2229,148,55,active
2230,150,55,active
2231,164,55,active
2232,223,55,active
2233,236,55,active
2234,252,55,active
2235,273,55,active
2236,149,55,active
2237,233,55,active
2238,135,55,active
2239,93,55,active
2240,128,55,active
2241,138,22,active
2242,152,22,active
2243,183,22,active
2244,210,22,active
2245,211,22,active
2246,230,22,active
2247,154,22,active
2248,86,22,active
2249,139,22,active
2250,125,22,active
2251,134,22,active
2252,198,22,active
2253,162,22,active
2254,188,22,active
2255,154,187,active
2256,162,187,active
2257,164,187,active
2258,211,187,active
2259,248,187,active
2260,172,187,active
2261,147,187,active
2262,258,187,active
2263,145,187,active
2264,167,187,active
2265,165,187,active
2266,253,187,active
2267,166,187,active
2268,155,187,active
2269,159,97,active
2270,248,97,active
2271,257,97,active
2272,201,97,active
2273,265,97,active
2274,116,97,active
2275,99,97,active
2276,63,97,active
2277,266,97,active
2278,81,97,active
2279,254,97,active
2280,168,97,active
2281,206,97,active
2282,227,97,active
2283,172,98,active
2284,188,98,active
2285,242,98,active
2286,277,98,active
2287,182,98,active
2288,200,98,active
2289,123,98,active
2290,10,98,active
2291,142,98,active
2292,132,98,active
2293,224,98,active
2294,247,98,active
2295,262,98,active
2296,126,98,active
2297,181,121,active
2298,199,121,active
2299,226,121,active
2300,273,121,active
2301,171,121,active
2302,217,121,active
2303,169,121,active
2304,194,121,active
2305,223,121,active
2306,164,121,active
2307,266,121,active
2308,135,121,active
2309,115,121,active
2310,62,121,active
2311,187,173,active
2312,222,173,active
2313,270,173,active
2314,161,173,active
2315,172,173,active
2316,33,173,active
2317,14,173,active
2318,23,173,active
2319,167,173,active
2320,158,173,active
2321,255,173,active
2322,6,173,active
2323,272,173,active
2324,4,173,active
2325,192,227,active
2326,256,227,active
2327,262,227,active
2328,276,227,active
2329,278,227,active
2330,279,227,active
2331,224,227,active
2332,160,227,active
2333,12,227,active
2334,198,227,active
2335,208,227,active
2336,182,227,active
2337,27,227,active
2338,94,227,active
2339,209,62,active
2340,213,62,active
2341,237,62,active
2342,264,62,active
2343,5,62,active
2344,218,62,active
2345,219,62,active
2346,170,62,active
2347,87,62,active
2348,131,62,active
2349,189,62,active
2350,216,62,active
2351,31,62,active
2352,238,62,active
2353,212,80,active
2354,220,80,active
2355,235,80,active
2356,99,80,active
2357,67,80,active
2358,255,80,active
2359,199,80,active
2360,31,80,active
2361,186,80,active
2362,190,80,active
2363,274,80,active
2364,158,80,active
2365,197,80,active
2366,4,80,active
