id,user_id,type,title,message,related_entity_type,related_entity_id,status,created_at,read_at,action_url
293,90,milestone,Milestone achieved,"You reached the ""first mock exam completed"" milestone.",milestone,,unread,"""2026-06-03T18:00:00.000Z""",,/engagement
294,90,streak_update,Milestone achieved,"You reached the ""three day streak"" milestone.",milestone,,unread,"""2026-06-03T18:00:00.000Z""",,/engagement
295,90,streak_update,Milestone achieved,"You reached the ""seven day streak"" milestone.",milestone,,unread,"""2026-06-03T18:00:00.000Z""",,/engagement
296,91,weak_area_alert,Weak area detected,Your accuracy in Steady-State Balances is 0%. Consider focused practice.,topic,2213,unread,"""2026-06-06T08:00:34.000Z""",,/weak-areas
297,91,milestone,Milestone achieved,"You reached the ""first practice completed"" milestone.",milestone,,unread,"""2026-06-06T18:00:00.000Z""",,/engagement
298,91,milestone,Milestone achieved,"You reached the ""first mock exam completed"" milestone.",milestone,,unread,"""2026-06-06T18:00:00.000Z""",,/engagement
299,91,milestone,Milestone achieved,"You reached the ""first exam above 80"" milestone.",milestone,,unread,"""2026-06-06T18:00:00.000Z""",,/engagement
300,91,streak_update,Milestone achieved,"You reached the ""three day streak"" milestone.",milestone,,unread,"""2026-06-06T18:00:00.000Z""",,/engagement
301,92,weak_area_alert,Weak area detected,Your accuracy in Normal Stress is 0%. Consider focused practice.,topic,169,unread,"""2026-06-02T13:13:04.000Z""",,/weak-areas
302,92,weak_area_alert,Weak area detected,Your accuracy in Symmetric Encryption is 0%. Consider focused practice.,topic,100,unread,"""2026-05-29T10:28:00.000Z""",,/weak-areas
303,92,milestone,Milestone achieved,"You reached the ""first practice completed"" milestone.",milestone,,unread,"""2026-06-03T18:00:00.000Z""",,/engagement
304,92,milestone,Milestone achieved,"You reached the ""five practice sessions"" milestone.",milestone,,unread,"""2026-06-03T18:00:00.000Z""",,/engagement
305,92,milestone,Milestone achieved,"You reached the ""first mock exam completed"" milestone.",milestone,,unread,"""2026-06-03T18:00:00.000Z""",,/engagement
306,92,streak_update,Milestone achieved,"You reached the ""three day streak"" milestone.",milestone,,unread,"""2026-06-03T18:00:00.000Z""",,/engagement
307,92,streak_update,Milestone achieved,"You reached the ""seven day streak"" milestone.",milestone,,unread,"""2026-06-03T18:00:00.000Z""",,/engagement
308,93,weak_area_alert,Weak area detected,Your accuracy in Locking and Isolation Levels is 0%. Consider focused practice.,topic,2589,unread,"""2026-05-27T15:12:54.000Z""",,/weak-areas
309,93,milestone,Milestone achieved,"You reached the ""first practice completed"" milestone.",milestone,,unread,"""2026-06-08T18:00:00.000Z""",,/engagement
310,93,milestone,Milestone achieved,"You reached the ""five practice sessions"" milestone.",milestone,,unread,"""2026-06-08T18:00:00.000Z""",,/engagement
311,93,milestone,Milestone achieved,"You reached the ""first mock exam completed"" milestone.",milestone,,unread,"""2026-06-08T18:00:00.000Z""",,/engagement
312,94,weak_area_alert,Weak area detected,Your accuracy in Bending Stress is 0%. Consider focused practice.,topic,1257,unread,"""2026-06-16T08:29:33.000Z""",,/weak-areas
313,94,weak_area_alert,Weak area detected,Your accuracy in Instruction Cycle is 0%. Consider focused practice.,topic,773,unread,"""2026-06-18T16:23:24.000Z""",,/weak-areas
314,94,milestone,Milestone achieved,"You reached the ""first practice completed"" milestone.",milestone,,unread,"""2026-06-19T18:00:00.000Z""",,/engagement
315,94,milestone,Milestone achieved,"You reached the ""five practice sessions"" milestone.",milestone,,unread,"""2026-06-19T18:00:00.000Z""",,/engagement
316,94,milestone,Milestone achieved,"You reached the ""first mock exam completed"" milestone.",milestone,,unread,"""2026-06-19T18:00:00.000Z""",,/engagement
317,94,streak_update,Milestone achieved,"You reached the ""three day streak"" milestone.",milestone,,unread,"""2026-06-19T18:00:00.000Z""",,/engagement
318,94,streak_update,Milestone achieved,"You reached the ""seven day streak"" milestone.",milestone,,unread,"""2026-06-19T18:00:00.000Z""",,/engagement
319,95,weak_area_alert,Weak area detected,Your accuracy in Shortest Path is 0%. Consider focused practice.,topic,460,unread,"""2026-06-10T09:13:12.000Z""",,/weak-areas
320,95,weak_area_alert,Weak area detected,Your accuracy in Assignment Constraints is 0%. Consider focused practice.,topic,463,unread,"""2026-06-08T19:29:57.000Z""",,/weak-areas
321,95,weak_area_alert,Weak area detected,Your accuracy in Addition Reactions is 0%. Consider focused practice.,topic,2261,unread,"""2026-06-08T20:24:37.000Z""",,/weak-areas
322,95,milestone,Milestone achieved,"You reached the ""first practice completed"" milestone.",milestone,,unread,"""2026-06-10T18:00:00.000Z""",,/engagement
323,95,milestone,Milestone achieved,"You reached the ""first mock exam completed"" milestone.",milestone,,unread,"""2026-06-10T18:00:00.000Z""",,/engagement
324,95,streak_update,Milestone achieved,"You reached the ""three day streak"" milestone.",milestone,,unread,"""2026-06-10T18:00:00.000Z""",,/engagement
325,96,weak_area_alert,Weak area detected,Your accuracy in Concurrency Anomalies is 0%. Consider focused practice.,topic,46,unread,"""2026-05-19T09:17:25.000Z""",,/weak-areas
326,96,milestone,Milestone achieved,"You reached the ""first practice completed"" milestone.",milestone,,unread,"""2026-05-24T18:00:00.000Z""",,/engagement
327,96,milestone,Milestone achieved,"You reached the ""first mock exam completed"" milestone.",milestone,,unread,"""2026-05-24T18:00:00.000Z""",,/engagement
328,96,streak_update,Milestone achieved,"You reached the ""three day streak"" milestone.",milestone,,unread,"""2026-05-24T18:00:00.000Z""",,/engagement
329,96,streak_update,Milestone achieved,"You reached the ""seven day streak"" milestone.",milestone,,unread,"""2026-05-24T18:00:00.000Z""",,/engagement
330,97,weak_area_alert,Weak area detected,Your accuracy in Heat Transfer is 0%. Consider focused practice.,topic,2337,unread,"""2026-05-20T10:05:12.000Z""",,/weak-areas
331,97,milestone,Milestone achieved,"You reached the ""first practice completed"" milestone.",milestone,,unread,"""2026-05-25T18:00:00.000Z""",,/engagement
332,97,milestone,Milestone achieved,"You reached the ""first mock exam completed"" milestone.",milestone,,unread,"""2026-05-25T18:00:00.000Z""",,/engagement
333,97,milestone,Milestone achieved,"You reached the ""first exam above 80"" milestone.",milestone,,unread,"""2026-05-25T18:00:00.000Z""",,/engagement
334,97,streak_update,Milestone achieved,"You reached the ""three day streak"" milestone.",milestone,,unread,"""2026-05-25T18:00:00.000Z""",,/engagement
335,97,streak_update,Milestone achieved,"You reached the ""seven day streak"" milestone.",milestone,,unread,"""2026-05-25T18:00:00.000Z""",,/engagement
336,98,weak_area_alert,Weak area detected,Your accuracy in Cracked Section Behavior is 0%. Consider focused practice.,topic,1569,unread,"""2026-06-13T10:03:43.000Z""",,/weak-areas
337,98,weak_area_alert,Weak area detected,Your accuracy in Method of Sections is 0%. Consider focused practice.,topic,247,unread,"""2026-06-06T16:38:23.000Z""",,/weak-areas
338,98,milestone,Milestone achieved,"You reached the ""first practice completed"" milestone.",milestone,,unread,"""2026-06-14T18:00:00.000Z""",,/engagement
339,98,milestone,Milestone achieved,"You reached the ""five practice sessions"" milestone.",milestone,,unread,"""2026-06-14T18:00:00.000Z""",,/engagement
340,98,milestone,Milestone achieved,"You reached the ""first mock exam completed"" milestone.",milestone,,unread,"""2026-06-14T18:00:00.000Z""",,/engagement
341,98,milestone,Milestone achieved,"You reached the ""first exam above 80"" milestone.",milestone,,unread,"""2026-06-14T18:00:00.000Z""",,/engagement
342,98,streak_update,Milestone achieved,"You reached the ""three day streak"" milestone.",milestone,,unread,"""2026-06-14T18:00:00.000Z""",,/engagement
343,99,weak_area_alert,Weak area detected,Your accuracy in Chromatography is 0%. Consider focused practice.,topic,2201,unread,"""2026-06-12T11:56:39.000Z""",,/weak-areas
344,99,milestone,Milestone achieved,"You reached the ""first practice completed"" milestone.",milestone,,unread,"""2026-06-12T18:00:00.000Z""",,/engagement
345,99,milestone,Milestone achieved,"You reached the ""five practice sessions"" milestone.",milestone,,unread,"""2026-06-12T18:00:00.000Z""",,/engagement
346,99,milestone,Milestone achieved,"You reached the ""first mock exam completed"" milestone.",milestone,,unread,"""2026-06-12T18:00:00.000Z""",,/engagement
347,100,weak_area_alert,Weak area detected,Your accuracy in Introduction to Engineering Geology Governing Principles is 0%. Consider focused practice.,topic,1233,unread,"""2026-05-25T11:50:17.000Z""",,/weak-areas
348,100,weak_area_alert,Weak area detected,Your accuracy in Introduction to Engineering Geology Result Verification is 0%. Consider focused practice.,topic,1241,unread,"""2026-05-25T11:50:17.000Z""",,/weak-areas
349,100,milestone,Milestone achieved,"You reached the ""first practice completed"" milestone.",milestone,,unread,"""2026-06-04T18:00:00.000Z""",,/engagement
350,100,milestone,Milestone achieved,"You reached the ""first mock exam completed"" milestone.",milestone,,unread,"""2026-06-04T18:00:00.000Z""",,/engagement
351,100,milestone,Milestone achieved,"You reached the ""first exam above 80"" milestone.",milestone,,unread,"""2026-06-04T18:00:00.000Z""",,/engagement
352,100,streak_update,Milestone achieved,"You reached the ""three day streak"" milestone.",milestone,,unread,"""2026-06-04T18:00:00.000Z""",,/engagement
353,101,weak_area_alert,Weak area detected,Your accuracy in Minimum Spanning Tree is 0%. Consider focused practice.,topic,460,unread,"""2026-05-17T09:09:51.000Z""",,/weak-areas
354,101,weak_area_alert,Weak area detected,Your accuracy in Plot Commands is 0%. Consider focused practice.,topic,2233,unread,"""2026-05-18T14:28:39.000Z""",,/weak-areas
355,101,milestone,Milestone achieved,"You reached the ""first practice completed"" milestone.",milestone,,unread,"""2026-06-05T18:00:00.000Z""",,/engagement
356,101,milestone,Milestone achieved,"You reached the ""first mock exam completed"" milestone.",milestone,,unread,"""2026-06-05T18:00:00.000Z""",,/engagement
357,101,streak_update,Milestone achieved,"You reached the ""three day streak"" milestone.",milestone,,unread,"""2026-06-05T18:00:00.000Z""",,/engagement
358,101,streak_update,Milestone achieved,"You reached the ""seven day streak"" milestone.",milestone,,unread,"""2026-06-05T18:00:00.000Z""",,/engagement
359,102,milestone,Milestone achieved,"You reached the ""first practice completed"" milestone.",milestone,,unread,"""2026-06-07T18:00:00.000Z""",,/engagement
360,102,milestone,Milestone achieved,"You reached the ""five practice sessions"" milestone.",milestone,,unread,"""2026-06-07T18:00:00.000Z""",,/engagement
361,102,milestone,Milestone achieved,"You reached the ""first mock exam completed"" milestone.",milestone,,unread,"""2026-06-07T18:00:00.000Z""",,/engagement
362,102,streak_update,Milestone achieved,"You reached the ""three day streak"" milestone.",milestone,,unread,"""2026-06-07T18:00:00.000Z""",,/engagement
363,103,milestone,Milestone achieved,"You reached the ""first practice completed"" milestone.",milestone,,unread,"""2026-06-08T18:00:00.000Z""",,/engagement
364,103,milestone,Milestone achieved,"You reached the ""first mock exam completed"" milestone.",milestone,,unread,"""2026-06-08T18:00:00.000Z""",,/engagement
365,103,milestone,Milestone achieved,"You reached the ""first exam above 80"" milestone.",milestone,,unread,"""2026-06-08T18:00:00.000Z""",,/engagement
366,103,streak_update,Milestone achieved,"You reached the ""three day streak"" milestone.",milestone,,unread,"""2026-06-08T18:00:00.000Z""",,/engagement
367,104,weak_area_alert,Weak area detected,Your accuracy in Graph-Based Proofs is 0%. Consider focused practice.,topic,765,unread,"""2026-06-05T20:04:48.000Z""",,/weak-areas
368,104,weak_area_alert,Weak area detected,Your accuracy in Induction is 0%. Consider focused practice.,topic,765,unread,"""2026-05-09T20:59:09.000Z""",,/weak-areas
369,104,weak_area_alert,Weak area detected,Your accuracy in Combinatorial Arguments is 0%. Consider focused practice.,topic,761,unread,"""2026-06-05T20:04:48.000Z""",,/weak-areas
370,104,weak_area_alert,Weak area detected,Your accuracy in Truth Tables is 0%. Consider focused practice.,topic,753,unread,"""2026-05-09T19:22:56.000Z""",,/weak-areas
371,104,weak_area_alert,Weak area detected,Your accuracy in Logical Equivalence is 0%. Consider focused practice.,topic,753,unread,"""2026-06-05T20:04:48.000Z""",,/weak-areas
372,104,weak_area_alert,Weak area detected,Your accuracy in Inference Rules is 0%. Consider focused practice.,topic,753,unread,"""2026-05-06T17:30:55.000Z""",,/weak-areas
373,104,weak_area_alert,Weak area detected,Your accuracy in Routh-Hurwitz Criterion is 0%. Consider focused practice.,topic,319,unread,"""2026-05-24T19:12:56.000Z""",,/weak-areas
374,104,weak_area_alert,Weak area detected,Your accuracy in Poles and Zeros is 0%. Consider focused practice.,topic,319,unread,"""2026-05-26T14:42:34.000Z""",,/weak-areas
375,104,weak_area_alert,Weak area detected,Your accuracy in Molecular Weight Distribution is 0%. Consider focused practice.,topic,2369,unread,"""2026-06-09T18:01:36.000Z""",,/weak-areas
376,104,milestone,Milestone achieved,"You reached the ""first practice completed"" milestone.",milestone,,unread,"""2026-06-09T18:00:00.000Z""",,/engagement
377,104,milestone,Milestone achieved,"You reached the ""five practice sessions"" milestone.",milestone,,unread,"""2026-06-09T18:00:00.000Z""",,/engagement
378,104,milestone,Milestone achieved,"You reached the ""first mock exam completed"" milestone.",milestone,,unread,"""2026-06-09T18:00:00.000Z""",,/engagement
379,105,milestone,Milestone achieved,"You reached the ""first practice completed"" milestone.",milestone,,unread,"""2026-06-04T18:00:00.000Z""",,/engagement
380,105,milestone,Milestone achieved,"You reached the ""first mock exam completed"" milestone.",milestone,,unread,"""2026-06-04T18:00:00.000Z""",,/engagement
381,105,streak_update,Milestone achieved,"You reached the ""three day streak"" milestone.",milestone,,unread,"""2026-06-04T18:00:00.000Z""",,/engagement
382,105,streak_update,Milestone achieved,"You reached the ""seven day streak"" milestone.",milestone,,unread,"""2026-06-04T18:00:00.000Z""",,/engagement
383,106,weak_area_alert,Weak area detected,Your accuracy in Decision Errors is 0%. Consider focused practice.,topic,2817,unread,"""2026-06-16T12:53:01.000Z""",,/weak-areas
384,106,milestone,Milestone achieved,"You reached the ""first practice completed"" milestone.",milestone,,unread,"""2026-06-17T18:00:00.000Z""",,/engagement
385,106,milestone,Milestone achieved,"You reached the ""first mock exam completed"" milestone.",milestone,,unread,"""2026-06-17T18:00:00.000Z""",,/engagement
386,106,streak_update,Milestone achieved,"You reached the ""three day streak"" milestone.",milestone,,unread,"""2026-06-17T18:00:00.000Z""",,/engagement
387,106,streak_update,Milestone achieved,"You reached the ""seven day streak"" milestone.",milestone,,unread,"""2026-06-17T18:00:00.000Z""",,/engagement
388,107,milestone,Milestone achieved,"You reached the ""first practice completed"" milestone.",milestone,,unread,"""2026-06-10T18:00:00.000Z""",,/engagement
389,107,milestone,Milestone achieved,"You reached the ""five practice sessions"" milestone.",milestone,,unread,"""2026-06-10T18:00:00.000Z""",,/engagement
390,107,milestone,Milestone achieved,"You reached the ""first mock exam completed"" milestone.",milestone,,unread,"""2026-06-10T18:00:00.000Z""",,/engagement
391,107,milestone,Milestone achieved,"You reached the ""first exam above 80"" milestone.",milestone,,unread,"""2026-06-10T18:00:00.000Z""",,/engagement
392,107,streak_update,Milestone achieved,"You reached the ""three day streak"" milestone.",milestone,,unread,"""2026-06-10T18:00:00.000Z""",,/engagement
393,108,weak_area_alert,Weak area detected,Your accuracy in Characteristic Impedance is 0%. Consider focused practice.,topic,3457,unread,"""2026-06-08T15:16:10.000Z""",,/weak-areas
394,108,milestone,Milestone achieved,"You reached the ""first practice completed"" milestone.",milestone,,unread,"""2026-06-08T18:00:00.000Z""",,/engagement
395,108,milestone,Milestone achieved,"You reached the ""five practice sessions"" milestone.",milestone,,unread,"""2026-06-08T18:00:00.000Z""",,/engagement
396,108,milestone,Milestone achieved,"You reached the ""first mock exam completed"" milestone.",milestone,,unread,"""2026-06-08T18:00:00.000Z""",,/engagement
397,108,milestone,Milestone achieved,"You reached the ""first exam above 80"" milestone.",milestone,,unread,"""2026-06-08T18:00:00.000Z""",,/engagement
398,109,weak_area_alert,Weak area detected,Your accuracy in Gear Ratios is 0%. Consider focused practice.,topic,3081,unread,"""2026-05-25T17:45:44.000Z""",,/weak-areas
399,109,milestone,Milestone achieved,"You reached the ""first practice completed"" milestone.",milestone,,unread,"""2026-06-07T18:00:00.000Z""",,/engagement
400,109,milestone,Milestone achieved,"You reached the ""five practice sessions"" milestone.",milestone,,unread,"""2026-06-07T18:00:00.000Z""",,/engagement
401,109,milestone,Milestone achieved,"You reached the ""first mock exam completed"" milestone.",milestone,,unread,"""2026-06-07T18:00:00.000Z""",,/engagement
402,109,milestone,Milestone achieved,"You reached the ""first exam above 80"" milestone.",milestone,,unread,"""2026-06-07T18:00:00.000Z""",,/engagement
403,109,streak_update,Milestone achieved,"You reached the ""three day streak"" milestone.",milestone,,unread,"""2026-06-07T18:00:00.000Z""",,/engagement
404,110,milestone,Milestone achieved,"You reached the ""first practice completed"" milestone.",milestone,,unread,"""2026-06-12T18:00:00.000Z""",,/engagement
405,110,milestone,Milestone achieved,"You reached the ""first mock exam completed"" milestone.",milestone,,unread,"""2026-06-12T18:00:00.000Z""",,/engagement
406,110,milestone,Milestone achieved,"You reached the ""first exam above 80"" milestone.",milestone,,unread,"""2026-06-12T18:00:00.000Z""",,/engagement
407,111,milestone,Milestone achieved,"You reached the ""first practice completed"" milestone.",milestone,,unread,"""2026-06-11T18:00:00.000Z""",,/engagement
408,111,milestone,Milestone achieved,"You reached the ""five practice sessions"" milestone.",milestone,,unread,"""2026-06-11T18:00:00.000Z""",,/engagement
409,111,milestone,Milestone achieved,"You reached the ""first mock exam completed"" milestone.",milestone,,unread,"""2026-06-11T18:00:00.000Z""",,/engagement
410,111,milestone,Milestone achieved,"You reached the ""first exam above 80"" milestone.",milestone,,unread,"""2026-06-11T18:00:00.000Z""",,/engagement
411,112,milestone,Milestone achieved,"You reached the ""first practice completed"" milestone.",milestone,,unread,"""2026-06-05T18:00:00.000Z""",,/engagement
412,112,milestone,Milestone achieved,"You reached the ""five practice sessions"" milestone.",milestone,,unread,"""2026-06-05T18:00:00.000Z""",,/engagement
413,112,milestone,Milestone achieved,"You reached the ""first mock exam completed"" milestone.",milestone,,unread,"""2026-06-05T18:00:00.000Z""",,/engagement
414,112,milestone,Milestone achieved,"You reached the ""first exam above 80"" milestone.",milestone,,unread,"""2026-06-05T18:00:00.000Z""",,/engagement
415,112,streak_update,Milestone achieved,"You reached the ""three day streak"" milestone.",milestone,,unread,"""2026-06-05T18:00:00.000Z""",,/engagement
416,113,weak_area_alert,Weak area detected,Your accuracy in Two's Complement is 0%. Consider focused practice.,topic,769,unread,"""2026-06-05T20:51:23.000Z""",,/weak-areas
417,113,weak_area_alert,Weak area detected,Your accuracy in Sampling Distributions is 0%. Consider focused practice.,topic,2793,unread,"""2026-06-03T08:52:39.000Z""",,/weak-areas
418,113,weak_area_alert,Weak area detected,Your accuracy in Inheritance Hierarchies is 0%. Consider focused practice.,topic,905,unread,"""2026-05-10T14:21:33.000Z""",,/weak-areas
419,113,weak_area_alert,Weak area detected,Your accuracy in Memoization Tables is 0%. Consider focused practice.,topic,82,unread,"""2026-06-10T17:40:03.000Z""",,/weak-areas
420,113,milestone,Milestone achieved,"You reached the ""first practice completed"" milestone.",milestone,,unread,"""2026-06-10T18:00:00.000Z""",,/engagement
421,113,milestone,Milestone achieved,"You reached the ""five practice sessions"" milestone.",milestone,,unread,"""2026-06-10T18:00:00.000Z""",,/engagement
422,113,milestone,Milestone achieved,"You reached the ""first mock exam completed"" milestone.",milestone,,unread,"""2026-06-10T18:00:00.000Z""",,/engagement
423,113,streak_update,Milestone achieved,"You reached the ""three day streak"" milestone.",milestone,,unread,"""2026-06-10T18:00:00.000Z""",,/engagement
424,114,milestone,Milestone achieved,"You reached the ""first practice completed"" milestone.",milestone,,unread,"""2026-06-10T18:00:00.000Z""",,/engagement
425,114,milestone,Milestone achieved,"You reached the ""five practice sessions"" milestone.",milestone,,unread,"""2026-06-10T18:00:00.000Z""",,/engagement
426,114,milestone,Milestone achieved,"You reached the ""first mock exam completed"" milestone.",milestone,,unread,"""2026-06-10T18:00:00.000Z""",,/engagement
427,114,streak_update,Milestone achieved,"You reached the ""three day streak"" milestone.",milestone,,unread,"""2026-06-10T18:00:00.000Z""",,/engagement
428,115,weak_area_alert,Weak area detected,Your accuracy in Poles and Zeros is 11%. Consider focused practice.,topic,1849,unread,"""2026-05-27T09:34:21.000Z""",,/weak-areas
429,115,weak_area_alert,Weak area detected,Your accuracy in Routh-Hurwitz Criterion is 0%. Consider focused practice.,topic,1849,unread,"""2026-05-24T13:29:10.000Z""",,/weak-areas
430,115,milestone,Milestone achieved,"You reached the ""first practice completed"" milestone.",milestone,,unread,"""2026-05-27T18:00:00.000Z""",,/engagement
431,115,milestone,Milestone achieved,"You reached the ""first mock exam completed"" milestone.",milestone,,unread,"""2026-05-27T18:00:00.000Z""",,/engagement
432,115,milestone,Milestone achieved,"You reached the ""first exam above 80"" milestone.",milestone,,unread,"""2026-05-27T18:00:00.000Z""",,/engagement
433,115,streak_update,Milestone achieved,"You reached the ""three day streak"" milestone.",milestone,,unread,"""2026-05-27T18:00:00.000Z""",,/engagement
434,115,streak_update,Milestone achieved,"You reached the ""seven day streak"" milestone.",milestone,,unread,"""2026-05-27T18:00:00.000Z""",,/engagement
435,116,weak_area_alert,Weak area detected,Your accuracy in Functional Programming is 0%. Consider focused practice.,topic,829,unread,"""2026-05-27T20:48:14.000Z""",,/weak-areas
436,116,weak_area_alert,Weak area detected,Your accuracy in Evaluation Order is 0%. Consider focused practice.,topic,821,unread,"""2026-05-29T10:28:06.000Z""",,/weak-areas
437,116,weak_area_alert,Weak area detected,Your accuracy in Sample Spaces is 0%. Consider focused practice.,topic,2785,unread,"""2026-05-30T12:52:58.000Z""",,/weak-areas
438,116,milestone,Milestone achieved,"You reached the ""first practice completed"" milestone.",milestone,,unread,"""2026-06-09T18:00:00.000Z""",,/engagement
439,116,milestone,Milestone achieved,"You reached the ""five practice sessions"" milestone.",milestone,,unread,"""2026-06-09T18:00:00.000Z""",,/engagement
440,116,milestone,Milestone achieved,"You reached the ""first mock exam completed"" milestone.",milestone,,unread,"""2026-06-09T18:00:00.000Z""",,/engagement
441,117,weak_area_alert,Weak area detected,Your accuracy in Grain Size Distribution is 0%. Consider focused practice.,topic,1425,unread,"""2026-06-02T15:38:44.000Z""",,/weak-areas
442,117,weak_area_alert,Weak area detected,Your accuracy in Unified Soil Classification is 0%. Consider focused practice.,topic,1425,unread,"""2026-06-02T15:38:44.000Z""",,/weak-areas
443,117,weak_area_alert,Weak area detected,Your accuracy in Instruction Execution is 0%. Consider focused practice.,topic,2001,unread,"""2026-05-30T14:55:45.000Z""",,/weak-areas
444,117,weak_area_alert,Weak area detected,Your accuracy in Interrupts is 0%. Consider focused practice.,topic,2005,unread,"""2026-05-28T15:54:40.000Z""",,/weak-areas
445,117,milestone,Milestone achieved,"You reached the ""first practice completed"" milestone.",milestone,,unread,"""2026-06-12T18:00:00.000Z""",,/engagement
446,117,milestone,Milestone achieved,"You reached the ""five practice sessions"" milestone.",milestone,,unread,"""2026-06-12T18:00:00.000Z""",,/engagement
447,117,milestone,Milestone achieved,"You reached the ""first mock exam completed"" milestone.",milestone,,unread,"""2026-06-12T18:00:00.000Z""",,/engagement
448,117,streak_update,Milestone achieved,"You reached the ""three day streak"" milestone.",milestone,,unread,"""2026-06-12T18:00:00.000Z""",,/engagement
449,118,weak_area_alert,Weak area detected,Your accuracy in Function Files is 0%. Consider focused practice.,topic,1885,unread,"""2026-05-12T10:31:32.000Z""",,/weak-areas
450,118,milestone,Milestone achieved,"You reached the ""first practice completed"" milestone.",milestone,,unread,"""2026-06-09T18:00:00.000Z""",,/engagement
451,118,milestone,Milestone achieved,"You reached the ""five practice sessions"" milestone.",milestone,,unread,"""2026-06-09T18:00:00.000Z""",,/engagement
452,118,milestone,Milestone achieved,"You reached the ""first mock exam completed"" milestone.",milestone,,unread,"""2026-06-09T18:00:00.000Z""",,/engagement
453,118,streak_update,Milestone achieved,"You reached the ""three day streak"" milestone.",milestone,,unread,"""2026-06-09T18:00:00.000Z""",,/engagement
454,119,milestone,Milestone achieved,"You reached the ""first practice completed"" milestone.",milestone,,unread,"""2026-06-12T18:00:00.000Z""",,/engagement
455,119,milestone,Milestone achieved,"You reached the ""first mock exam completed"" milestone.",milestone,,unread,"""2026-06-12T18:00:00.000Z""",,/engagement
456,119,milestone,Milestone achieved,"You reached the ""first exam above 80"" milestone.",milestone,,unread,"""2026-06-12T18:00:00.000Z""",,/engagement
457,119,streak_update,Milestone achieved,"You reached the ""three day streak"" milestone.",milestone,,unread,"""2026-06-12T18:00:00.000Z""",,/engagement
458,120,weak_area_alert,Weak area detected,Your accuracy in Equipment Sizing is 0%. Consider focused practice.,topic,358,unread,"""2026-06-02T12:53:01.000Z""",,/weak-areas
459,120,milestone,Milestone achieved,"You reached the ""first practice completed"" milestone.",milestone,,unread,"""2026-06-04T18:00:00.000Z""",,/engagement
460,120,milestone,Milestone achieved,"You reached the ""five practice sessions"" milestone.",milestone,,unread,"""2026-06-04T18:00:00.000Z""",,/engagement
461,120,milestone,Milestone achieved,"You reached the ""first mock exam completed"" milestone.",milestone,,unread,"""2026-06-04T18:00:00.000Z""",,/engagement
462,120,streak_update,Milestone achieved,"You reached the ""three day streak"" milestone.",milestone,,unread,"""2026-06-04T18:00:00.000Z""",,/engagement
463,121,weak_area_alert,Weak area detected,Your accuracy in Design Review Documentation is 0%. Consider focused practice.,topic,1789,unread,"""2026-06-12T15:26:39.000Z""",,/weak-areas
464,121,weak_area_alert,Weak area detected,Your accuracy in CAD Models is 0%. Consider focused practice.,topic,1789,unread,"""2026-06-15T08:09:43.000Z""",,/weak-areas
465,121,milestone,Milestone achieved,"You reached the ""first practice completed"" milestone.",milestone,,unread,"""2026-06-15T18:00:00.000Z""",,/engagement
466,121,milestone,Milestone achieved,"You reached the ""first mock exam completed"" milestone.",milestone,,unread,"""2026-06-15T18:00:00.000Z""",,/engagement
467,121,streak_update,Milestone achieved,"You reached the ""three day streak"" milestone.",milestone,,unread,"""2026-06-15T18:00:00.000Z""",,/engagement
468,121,streak_update,Milestone achieved,"You reached the ""seven day streak"" milestone.",milestone,,unread,"""2026-06-15T18:00:00.000Z""",,/engagement
469,122,weak_area_alert,Weak area detected,Your accuracy in Microbial Growth is 0%. Consider focused practice.,topic,2289,unread,"""2026-05-09T16:38:11.000Z""",,/weak-areas
470,122,milestone,Milestone achieved,"You reached the ""first practice completed"" milestone.",milestone,,unread,"""2026-06-09T18:00:00.000Z""",,/engagement
471,122,milestone,Milestone achieved,"You reached the ""five practice sessions"" milestone.",milestone,,unread,"""2026-06-09T18:00:00.000Z""",,/engagement
472,122,milestone,Milestone achieved,"You reached the ""first mock exam completed"" milestone.",milestone,,unread,"""2026-06-09T18:00:00.000Z""",,/engagement
473,122,streak_update,Milestone achieved,"You reached the ""three day streak"" milestone.",milestone,,unread,"""2026-06-09T18:00:00.000Z""",,/engagement
474,123,weak_area_alert,Weak area detected,Your accuracy in Depletion Region is 0%. Consider focused practice.,topic,3397,unread,"""2026-06-06T10:07:22.000Z""",,/weak-areas
475,123,weak_area_alert,Weak area detected,Your accuracy in Cracked Section Behavior is 0%. Consider focused practice.,topic,1569,unread,"""2026-06-07T13:31:35.000Z""",,/weak-areas
476,123,weak_area_alert,Weak area detected,Your accuracy in Truth Tables is 0%. Consider focused practice.,topic,541,unread,"""2026-05-18T14:47:33.000Z""",,/weak-areas
477,123,milestone,Milestone achieved,"You reached the ""first practice completed"" milestone.",milestone,,unread,"""2026-06-07T18:00:00.000Z""",,/engagement
478,123,milestone,Milestone achieved,"You reached the ""first mock exam completed"" milestone.",milestone,,unread,"""2026-06-07T18:00:00.000Z""",,/engagement
479,123,streak_update,Milestone achieved,"You reached the ""three day streak"" milestone.",milestone,,unread,"""2026-06-07T18:00:00.000Z""",,/engagement
480,124,milestone,Milestone achieved,"You reached the ""first practice completed"" milestone.",milestone,,unread,"""2026-06-09T18:00:00.000Z""",,/engagement
481,124,milestone,Milestone achieved,"You reached the ""five practice sessions"" milestone.",milestone,,unread,"""2026-06-09T18:00:00.000Z""",,/engagement
