id,question_id,answer_text,is_correct,display_order
885,222,It supports correct analysis and problem solving,True,0
886,222,It replaces the need to understand the course,False,1
887,222,It is used only for changing the user interface,False,2
888,222,It has no connection to the course topic,False,3
889,223,A key concept used to understand problem solving,True,0
890,223,An unrelated administrative detail,False,1
891,223,A random value with no course meaning,False,2
892,223,A visual style choice only,False,3
893,224,It supports correct analysis and problem solving,True,0
894,224,It replaces the need to understand the course,False,1
895,224,It is used only for changing the user interface,False,2
896,224,It has no connection to the course topic,False,3
897,225,A key concept used to understand mathematical foundations,True,0
898,225,An unrelated administrative detail,False,1
899,225,A random value with no course meaning,False,2
900,225,A visual style choice only,False,3
901,226,It supports correct analysis and problem solving,True,0
902,226,It replaces the need to understand the course,False,1
903,226,It is used only for changing the user interface,False,2
904,226,It has no connection to the course topic,False,3
905,227,A key concept used to understand mathematical foundations,True,0
906,227,An unrelated administrative detail,False,1
907,227,A random value with no course meaning,False,2
908,227,A visual style choice only,False,3
909,228,It supports correct analysis and problem solving,True,0
910,228,It replaces the need to understand the course,False,1
911,228,It is used only for changing the user interface,False,2
912,228,It has no connection to the course topic,False,3
913,229,A key concept used to understand core methods,True,0
914,229,An unrelated administrative detail,False,1
915,229,A random value with no course meaning,False,2
916,229,A visual style choice only,False,3
917,230,It supports correct analysis and problem solving,True,0
918,230,It replaces the need to understand the course,False,1
919,230,It is used only for changing the user interface,False,2
920,230,It has no connection to the course topic,False,3
921,231,A key concept used to understand core methods,True,0
922,231,An unrelated administrative detail,False,1
923,231,A random value with no course meaning,False,2
924,231,A visual style choice only,False,3
925,232,It supports correct analysis and problem solving,True,0
926,232,It replaces the need to understand the course,False,1
927,232,It is used only for changing the user interface,False,2
928,232,It has no connection to the course topic,False,3
929,233,A key concept used to understand applications,True,0
930,233,An unrelated administrative detail,False,1
931,233,A random value with no course meaning,False,2
932,233,A visual style choice only,False,3
933,234,It supports correct analysis and problem solving,True,0
934,234,It replaces the need to understand the course,False,1
935,234,It is used only for changing the user interface,False,2
936,234,It has no connection to the course topic,False,3
937,235,A key concept used to understand applications,True,0
938,235,An unrelated administrative detail,False,1
939,235,A random value with no course meaning,False,2
940,235,A visual style choice only,False,3
941,236,It supports correct analysis and problem solving,True,0
942,236,It replaces the need to understand the course,False,1
943,236,It is used only for changing the user interface,False,2
944,236,It has no connection to the course topic,False,3
945,237,A key concept used to understand problem solving,True,0
946,237,An unrelated administrative detail,False,1
947,237,A random value with no course meaning,False,2
948,237,A visual style choice only,False,3
949,238,It supports correct analysis and problem solving,True,0
950,238,It replaces the need to understand the course,False,1
951,238,It is used only for changing the user interface,False,2
952,238,It has no connection to the course topic,False,3
953,239,A key concept used to understand problem solving,True,0
954,239,An unrelated administrative detail,False,1
955,239,A random value with no course meaning,False,2
956,239,A visual style choice only,False,3
957,240,It supports correct analysis and problem solving,True,0
958,240,It replaces the need to understand the course,False,1
959,240,It is used only for changing the user interface,False,2
960,240,It has no connection to the course topic,False,3
961,241,A key concept used to understand forces and equilibrium,True,0
962,241,An unrelated administrative detail,False,1
963,241,A random value with no course meaning,False,2
964,241,A visual style choice only,False,3
965,242,It supports correct analysis and problem solving,True,0
966,242,It replaces the need to understand the course,False,1
967,242,It is used only for changing the user interface,False,2
968,242,It has no connection to the course topic,False,3
969,243,A key concept used to understand forces and equilibrium,True,0
970,243,An unrelated administrative detail,False,1
971,243,A random value with no course meaning,False,2
972,243,A visual style choice only,False,3
973,244,It supports correct analysis and problem solving,True,0
974,244,It replaces the need to understand the course,False,1
975,244,It is used only for changing the user interface,False,2
976,244,It has no connection to the course topic,False,3
977,245,A key concept used to understand material behavior,True,0
978,245,An unrelated administrative detail,False,1
979,245,A random value with no course meaning,False,2
980,245,A visual style choice only,False,3
981,246,It supports correct analysis and problem solving,True,0
982,246,It replaces the need to understand the course,False,1
983,246,It is used only for changing the user interface,False,2
984,246,It has no connection to the course topic,False,3
985,247,A key concept used to understand material behavior,True,0
986,247,An unrelated administrative detail,False,1
987,247,A random value with no course meaning,False,2
988,247,A visual style choice only,False,3
989,248,It supports correct analysis and problem solving,True,0
990,248,It replaces the need to understand the course,False,1
991,248,It is used only for changing the user interface,False,2
992,248,It has no connection to the course topic,False,3
993,249,A key concept used to understand structural response,True,0
994,249,An unrelated administrative detail,False,1
995,249,A random value with no course meaning,False,2
996,249,A visual style choice only,False,3
997,250,It supports correct analysis and problem solving,True,0
998,250,It replaces the need to understand the course,False,1
999,250,It is used only for changing the user interface,False,2
1000,250,It has no connection to the course topic,False,3
1001,251,A key concept used to understand structural response,True,0
1002,251,An unrelated administrative detail,False,1
1003,251,A random value with no course meaning,False,2
1004,251,A visual style choice only,False,3
1005,252,It supports correct analysis and problem solving,True,0
1006,252,It replaces the need to understand the course,False,1
1007,252,It is used only for changing the user interface,False,2
1008,252,It has no connection to the course topic,False,3
1009,253,A key concept used to understand engineering analysis,True,0
1010,253,An unrelated administrative detail,False,1
1011,253,A random value with no course meaning,False,2
1012,253,A visual style choice only,False,3
1013,254,It supports correct analysis and problem solving,True,0
1014,254,It replaces the need to understand the course,False,1
1015,254,It is used only for changing the user interface,False,2
1016,254,It has no connection to the course topic,False,3
1017,255,A key concept used to understand engineering analysis,True,0
1018,255,An unrelated administrative detail,False,1
1019,255,A random value with no course meaning,False,2
1020,255,A visual style choice only,False,3
1021,256,It supports correct analysis and problem solving,True,0
1022,256,It replaces the need to understand the course,False,1
1023,256,It is used only for changing the user interface,False,2
1024,256,It has no connection to the course topic,False,3
1025,257,A key concept used to understand forces and equilibrium,True,0
1026,257,An unrelated administrative detail,False,1
1027,257,A random value with no course meaning,False,2
1028,257,A visual style choice only,False,3
1029,258,It supports correct analysis and problem solving,True,0
1030,258,It replaces the need to understand the course,False,1
1031,258,It is used only for changing the user interface,False,2
1032,258,It has no connection to the course topic,False,3
1033,259,A key concept used to understand forces and equilibrium,True,0
1034,259,An unrelated administrative detail,False,1
1035,259,A random value with no course meaning,False,2
1036,259,A visual style choice only,False,3
1037,260,It supports correct analysis and problem solving,True,0
1038,260,It replaces the need to understand the course,False,1
1039,260,It is used only for changing the user interface,False,2
1040,260,It has no connection to the course topic,False,3
1041,261,A key concept used to understand material behavior,True,0
1042,261,An unrelated administrative detail,False,1
1043,261,A random value with no course meaning,False,2
1044,261,A visual style choice only,False,3
1045,262,It supports correct analysis and problem solving,True,0
1046,262,It replaces the need to understand the course,False,1
1047,262,It is used only for changing the user interface,False,2
1048,262,It has no connection to the course topic,False,3
1049,263,A key concept used to understand material behavior,True,0
1050,263,An unrelated administrative detail,False,1
1051,263,A random value with no course meaning,False,2
1052,263,A visual style choice only,False,3
1053,264,It supports correct analysis and problem solving,True,0
1054,264,It replaces the need to understand the course,False,1
1055,264,It is used only for changing the user interface,False,2
1056,264,It has no connection to the course topic,False,3
1057,265,A key concept used to understand structural response,True,0
1058,265,An unrelated administrative detail,False,1
1059,265,A random value with no course meaning,False,2
1060,265,A visual style choice only,False,3
1061,266,It supports correct analysis and problem solving,True,0
1062,266,It replaces the need to understand the course,False,1
1063,266,It is used only for changing the user interface,False,2
1064,266,It has no connection to the course topic,False,3
1065,267,A key concept used to understand structural response,True,0
1066,267,An unrelated administrative detail,False,1
1067,267,A random value with no course meaning,False,2
1068,267,A visual style choice only,False,3
1069,268,It supports correct analysis and problem solving,True,0
1070,268,It replaces the need to understand the course,False,1
1071,268,It is used only for changing the user interface,False,2
1072,268,It has no connection to the course topic,False,3
1073,269,A key concept used to understand engineering analysis,True,0
1074,269,An unrelated administrative detail,False,1
1075,269,A random value with no course meaning,False,2
1076,269,A visual style choice only,False,3
1077,270,It supports correct analysis and problem solving,True,0
1078,270,It replaces the need to understand the course,False,1
1079,270,It is used only for changing the user interface,False,2
1080,270,It has no connection to the course topic,False,3
1081,271,A key concept used to understand engineering analysis,True,0
1082,271,An unrelated administrative detail,False,1
1083,271,A random value with no course meaning,False,2
1084,271,A visual style choice only,False,3
1085,272,It supports correct analysis and problem solving,True,0
1086,272,It replaces the need to understand the course,False,1
1087,272,It is used only for changing the user interface,False,2
1088,272,It has no connection to the course topic,False,3
1089,273,A key concept used to understand material properties,True,0
1090,273,An unrelated administrative detail,False,1
1091,273,A random value with no course meaning,False,2
1092,273,A visual style choice only,False,3
1093,274,It supports correct analysis and problem solving,True,0
1094,274,It replaces the need to understand the course,False,1
1095,274,It is used only for changing the user interface,False,2
1096,274,It has no connection to the course topic,False,3
1097,275,A key concept used to understand material properties,True,0
1098,275,An unrelated administrative detail,False,1
1099,275,A random value with no course meaning,False,2
1100,275,A visual style choice only,False,3
1101,276,It supports correct analysis and problem solving,True,0
1102,276,It replaces the need to understand the course,False,1
1103,276,It is used only for changing the user interface,False,2
1104,276,It has no connection to the course topic,False,3
1105,277,A key concept used to understand design principles,True,0
1106,277,An unrelated administrative detail,False,1
1107,277,A random value with no course meaning,False,2
1108,277,A visual style choice only,False,3
1109,278,It supports correct analysis and problem solving,True,0
1110,278,It replaces the need to understand the course,False,1
1111,278,It is used only for changing the user interface,False,2
1112,278,It has no connection to the course topic,False,3
1113,279,A key concept used to understand design principles,True,0
1114,279,An unrelated administrative detail,False,1
1115,279,A random value with no course meaning,False,2
1116,279,A visual style choice only,False,3
1117,280,It supports correct analysis and problem solving,True,0
1118,280,It replaces the need to understand the course,False,1
1119,280,It is used only for changing the user interface,False,2
1120,280,It has no connection to the course topic,False,3
1121,281,A key concept used to understand site conditions,True,0
1122,281,An unrelated administrative detail,False,1
1123,281,A random value with no course meaning,False,2
1124,281,A visual style choice only,False,3
1125,282,It supports correct analysis and problem solving,True,0
1126,282,It replaces the need to understand the course,False,1
1127,282,It is used only for changing the user interface,False,2
1128,282,It has no connection to the course topic,False,3
1129,283,A key concept used to understand site conditions,True,0
1130,283,An unrelated administrative detail,False,1
1131,283,A random value with no course meaning,False,2
1132,283,A visual style choice only,False,3
1133,284,It supports correct analysis and problem solving,True,0
1134,284,It replaces the need to understand the course,False,1
1135,284,It is used only for changing the user interface,False,2
1136,284,It has no connection to the course topic,False,3
1137,285,A key concept used to understand project practice,True,0
1138,285,An unrelated administrative detail,False,1
1139,285,A random value with no course meaning,False,2
1140,285,A visual style choice only,False,3
1141,286,It supports correct analysis and problem solving,True,0
1142,286,It replaces the need to understand the course,False,1
1143,286,It is used only for changing the user interface,False,2
1144,286,It has no connection to the course topic,False,3
1145,287,A key concept used to understand project practice,True,0
1146,287,An unrelated administrative detail,False,1
1147,287,A random value with no course meaning,False,2
1148,287,A visual style choice only,False,3
1149,288,It supports correct analysis and problem solving,True,0
1150,288,It replaces the need to understand the course,False,1
1151,288,It is used only for changing the user interface,False,2
1152,288,It has no connection to the course topic,False,3
1153,289,A key concept used to understand forces and equilibrium,True,0
1154,289,An unrelated administrative detail,False,1
1155,289,A random value with no course meaning,False,2
1156,289,A visual style choice only,False,3
1157,290,It supports correct analysis and problem solving,True,0
1158,290,It replaces the need to understand the course,False,1
1159,290,It is used only for changing the user interface,False,2
1160,290,It has no connection to the course topic,False,3
1161,291,A key concept used to understand forces and equilibrium,True,0
1162,291,An unrelated administrative detail,False,1
1163,291,A random value with no course meaning,False,2
1164,291,A visual style choice only,False,3
1165,292,It supports correct analysis and problem solving,True,0
1166,292,It replaces the need to understand the course,False,1
1167,292,It is used only for changing the user interface,False,2
1168,292,It has no connection to the course topic,False,3
1169,293,A key concept used to understand material behavior,True,0
1170,293,An unrelated administrative detail,False,1
1171,293,A random value with no course meaning,False,2
1172,293,A visual style choice only,False,3
1173,294,It supports correct analysis and problem solving,True,0
1174,294,It replaces the need to understand the course,False,1
1175,294,It is used only for changing the user interface,False,2
1176,294,It has no connection to the course topic,False,3
1177,295,A key concept used to understand material behavior,True,0
1178,295,An unrelated administrative detail,False,1
1179,295,A random value with no course meaning,False,2
1180,295,A visual style choice only,False,3
1181,296,It supports correct analysis and problem solving,True,0
1182,296,It replaces the need to understand the course,False,1
1183,296,It is used only for changing the user interface,False,2
1184,296,It has no connection to the course topic,False,3
1185,297,A key concept used to understand structural response,True,0
1186,297,An unrelated administrative detail,False,1
1187,297,A random value with no course meaning,False,2
1188,297,A visual style choice only,False,3
1189,298,It supports correct analysis and problem solving,True,0
1190,298,It replaces the need to understand the course,False,1
1191,298,It is used only for changing the user interface,False,2
1192,298,It has no connection to the course topic,False,3
1193,299,A key concept used to understand structural response,True,0
1194,299,An unrelated administrative detail,False,1
1195,299,A random value with no course meaning,False,2
1196,299,A visual style choice only,False,3
1197,300,It supports correct analysis and problem solving,True,0
1198,300,It replaces the need to understand the course,False,1
1199,300,It is used only for changing the user interface,False,2
1200,300,It has no connection to the course topic,False,3
1201,301,A key concept used to understand engineering analysis,True,0
1202,301,An unrelated administrative detail,False,1
1203,301,A random value with no course meaning,False,2
1204,301,A visual style choice only,False,3
1205,302,It supports correct analysis and problem solving,True,0
1206,302,It replaces the need to understand the course,False,1
1207,302,It is used only for changing the user interface,False,2
1208,302,It has no connection to the course topic,False,3
1209,303,A key concept used to understand engineering analysis,True,0
1210,303,An unrelated administrative detail,False,1
1211,303,A random value with no course meaning,False,2
1212,303,A visual style choice only,False,3
1213,304,It supports correct analysis and problem solving,True,0
1214,304,It replaces the need to understand the course,False,1
1215,304,It is used only for changing the user interface,False,2
1216,304,It has no connection to the course topic,False,3
1217,305,A key concept used to understand forces and equilibrium,True,0
1218,305,An unrelated administrative detail,False,1
1219,305,A random value with no course meaning,False,2
1220,305,A visual style choice only,False,3
1221,306,It supports correct analysis and problem solving,True,0
1222,306,It replaces the need to understand the course,False,1
1223,306,It is used only for changing the user interface,False,2
1224,306,It has no connection to the course topic,False,3
1225,307,A key concept used to understand forces and equilibrium,True,0
1226,307,An unrelated administrative detail,False,1
1227,307,A random value with no course meaning,False,2
1228,307,A visual style choice only,False,3
1229,308,It supports correct analysis and problem solving,True,0
1230,308,It replaces the need to understand the course,False,1
1231,308,It is used only for changing the user interface,False,2
1232,308,It has no connection to the course topic,False,3
1233,309,A key concept used to understand material behavior,True,0
1234,309,An unrelated administrative detail,False,1
1235,309,A random value with no course meaning,False,2
1236,309,A visual style choice only,False,3
1237,310,It supports correct analysis and problem solving,True,0
1238,310,It replaces the need to understand the course,False,1
1239,310,It is used only for changing the user interface,False,2
1240,310,It has no connection to the course topic,False,3
1241,311,A key concept used to understand material behavior,True,0
1242,311,An unrelated administrative detail,False,1
1243,311,A random value with no course meaning,False,2
1244,311,A visual style choice only,False,3
1245,312,It supports correct analysis and problem solving,True,0
1246,312,It replaces the need to understand the course,False,1
1247,312,It is used only for changing the user interface,False,2
1248,312,It has no connection to the course topic,False,3
1249,313,A key concept used to understand structural response,True,0
1250,313,An unrelated administrative detail,False,1
1251,313,A random value with no course meaning,False,2
1252,313,A visual style choice only,False,3
1253,314,It supports correct analysis and problem solving,True,0
1254,314,It replaces the need to understand the course,False,1
1255,314,It is used only for changing the user interface,False,2
1256,314,It has no connection to the course topic,False,3
1257,315,A key concept used to understand structural response,True,0
1258,315,An unrelated administrative detail,False,1
1259,315,A random value with no course meaning,False,2
1260,315,A visual style choice only,False,3
1261,316,It supports correct analysis and problem solving,True,0
1262,316,It replaces the need to understand the course,False,1
1263,316,It is used only for changing the user interface,False,2
1264,316,It has no connection to the course topic,False,3
1265,317,A key concept used to understand engineering analysis,True,0
1266,317,An unrelated administrative detail,False,1
1267,317,A random value with no course meaning,False,2
1268,317,A visual style choice only,False,3
1269,318,It supports correct analysis and problem solving,True,0
1270,318,It replaces the need to understand the course,False,1
1271,318,It is used only for changing the user interface,False,2
1272,318,It has no connection to the course topic,False,3
1273,319,A key concept used to understand engineering analysis,True,0
1274,319,An unrelated administrative detail,False,1
1275,319,A random value with no course meaning,False,2
1276,319,A visual style choice only,False,3
1277,320,It supports correct analysis and problem solving,True,0
1278,320,It replaces the need to understand the course,False,1
1279,320,It is used only for changing the user interface,False,2
1280,320,It has no connection to the course topic,False,3
1281,321,A key concept used to understand material properties,True,0
1282,321,An unrelated administrative detail,False,1
1283,321,A random value with no course meaning,False,2
1284,321,A visual style choice only,False,3
1285,322,It supports correct analysis and problem solving,True,0
1286,322,It replaces the need to understand the course,False,1
1287,322,It is used only for changing the user interface,False,2
1288,322,It has no connection to the course topic,False,3
1289,323,A key concept used to understand material properties,True,0
1290,323,An unrelated administrative detail,False,1
1291,323,A random value with no course meaning,False,2
1292,323,A visual style choice only,False,3
1293,324,It supports correct analysis and problem solving,True,0
1294,324,It replaces the need to understand the course,False,1
1295,324,It is used only for changing the user interface,False,2
1296,324,It has no connection to the course topic,False,3
1297,325,A key concept used to understand design principles,True,0
1298,325,An unrelated administrative detail,False,1
1299,325,A random value with no course meaning,False,2
1300,325,A visual style choice only,False,3
1301,326,It supports correct analysis and problem solving,True,0
1302,326,It replaces the need to understand the course,False,1
1303,326,It is used only for changing the user interface,False,2
1304,326,It has no connection to the course topic,False,3
1305,327,A key concept used to understand design principles,True,0
1306,327,An unrelated administrative detail,False,1
1307,327,A random value with no course meaning,False,2
1308,327,A visual style choice only,False,3
1309,328,It supports correct analysis and problem solving,True,0
1310,328,It replaces the need to understand the course,False,1
1311,328,It is used only for changing the user interface,False,2
1312,328,It has no connection to the course topic,False,3
1313,329,A key concept used to understand site conditions,True,0
1314,329,An unrelated administrative detail,False,1
1315,329,A random value with no course meaning,False,2
1316,329,A visual style choice only,False,3
1317,330,It supports correct analysis and problem solving,True,0
1318,330,It replaces the need to understand the course,False,1
1319,330,It is used only for changing the user interface,False,2
1320,330,It has no connection to the course topic,False,3
1321,331,A key concept used to understand site conditions,True,0
1322,331,An unrelated administrative detail,False,1
1323,331,A random value with no course meaning,False,2
1324,331,A visual style choice only,False,3
1325,332,It supports correct analysis and problem solving,True,0
1326,332,It replaces the need to understand the course,False,1
1327,332,It is used only for changing the user interface,False,2
1328,332,It has no connection to the course topic,False,3
1329,333,A key concept used to understand project practice,True,0
1330,333,An unrelated administrative detail,False,1
1331,333,A random value with no course meaning,False,2
1332,333,A visual style choice only,False,3
1333,334,It supports correct analysis and problem solving,True,0
1334,334,It replaces the need to understand the course,False,1
1335,334,It is used only for changing the user interface,False,2
1336,334,It has no connection to the course topic,False,3
1337,335,A key concept used to understand project practice,True,0
1338,335,An unrelated administrative detail,False,1
1339,335,A random value with no course meaning,False,2
1340,335,A visual style choice only,False,3
1341,336,It supports correct analysis and problem solving,True,0
1342,336,It replaces the need to understand the course,False,1
1343,336,It is used only for changing the user interface,False,2
1344,336,It has no connection to the course topic,False,3
1345,337,A key concept used to understand programming basics,True,0
1346,337,An unrelated administrative detail,False,1
1347,337,A random value with no course meaning,False,2
1348,337,A visual style choice only,False,3
1349,338,It supports correct analysis and problem solving,True,0
1350,338,It replaces the need to understand the course,False,1
1351,338,It is used only for changing the user interface,False,2
1352,338,It has no connection to the course topic,False,3
1353,339,A key concept used to understand programming basics,True,0
1354,339,An unrelated administrative detail,False,1
1355,339,A random value with no course meaning,False,2
1356,339,A visual style choice only,False,3
1357,340,It supports correct analysis and problem solving,True,0
1358,340,It replaces the need to understand the course,False,1
1359,340,It is used only for changing the user interface,False,2
1360,340,It has no connection to the course topic,False,3
1361,341,A key concept used to understand functions,True,0
1362,341,An unrelated administrative detail,False,1
1363,341,A random value with no course meaning,False,2
1364,341,A visual style choice only,False,3
1365,342,It supports correct analysis and problem solving,True,0
1366,342,It replaces the need to understand the course,False,1
1367,342,It is used only for changing the user interface,False,2
1368,342,It has no connection to the course topic,False,3
1369,343,A key concept used to understand functions,True,0
1370,343,An unrelated administrative detail,False,1
1371,343,A random value with no course meaning,False,2
1372,343,A visual style choice only,False,3
1373,344,It supports correct analysis and problem solving,True,0
1374,344,It replaces the need to understand the course,False,1
1375,344,It is used only for changing the user interface,False,2
1376,344,It has no connection to the course topic,False,3
1377,345,A key concept used to understand data modeling,True,0
1378,345,An unrelated administrative detail,False,1
1379,345,A random value with no course meaning,False,2
1380,345,A visual style choice only,False,3
1381,346,It supports correct analysis and problem solving,True,0
1382,346,It replaces the need to understand the course,False,1
1383,346,It is used only for changing the user interface,False,2
1384,346,It has no connection to the course topic,False,3
1385,347,A key concept used to understand data modeling,True,0
1386,347,An unrelated administrative detail,False,1
1387,347,A random value with no course meaning,False,2
1388,347,A visual style choice only,False,3
1389,348,It supports correct analysis and problem solving,True,0
1390,348,It replaces the need to understand the course,False,1
1391,348,It is used only for changing the user interface,False,2
1392,348,It has no connection to the course topic,False,3
1393,349,A key concept used to understand problem solving,True,0
1394,349,An unrelated administrative detail,False,1
1395,349,A random value with no course meaning,False,2
1396,349,A visual style choice only,False,3
1397,350,It supports correct analysis and problem solving,True,0
1398,350,It replaces the need to understand the course,False,1
1399,350,It is used only for changing the user interface,False,2
1400,350,It has no connection to the course topic,False,3
1401,351,A key concept used to understand problem solving,True,0
1402,351,An unrelated administrative detail,False,1
1403,351,A random value with no course meaning,False,2
1404,351,A visual style choice only,False,3
1405,352,It supports correct analysis and problem solving,True,0
1406,352,It replaces the need to understand the course,False,1
1407,352,It is used only for changing the user interface,False,2
1408,352,It has no connection to the course topic,False,3
1409,353,A key concept used to understand forces and equilibrium,True,0
1410,353,An unrelated administrative detail,False,1
1411,353,A random value with no course meaning,False,2
1412,353,A visual style choice only,False,3
1413,354,It supports correct analysis and problem solving,True,0
1414,354,It replaces the need to understand the course,False,1
1415,354,It is used only for changing the user interface,False,2
1416,354,It has no connection to the course topic,False,3
1417,355,A key concept used to understand forces and equilibrium,True,0
1418,355,An unrelated administrative detail,False,1
1419,355,A random value with no course meaning,False,2
1420,355,A visual style choice only,False,3
1421,356,It supports correct analysis and problem solving,True,0
1422,356,It replaces the need to understand the course,False,1
1423,356,It is used only for changing the user interface,False,2
1424,356,It has no connection to the course topic,False,3
1425,357,A key concept used to understand material behavior,True,0
1426,357,An unrelated administrative detail,False,1
1427,357,A random value with no course meaning,False,2
1428,357,A visual style choice only,False,3
1429,358,It supports correct analysis and problem solving,True,0
1430,358,It replaces the need to understand the course,False,1
1431,358,It is used only for changing the user interface,False,2
1432,358,It has no connection to the course topic,False,3
1433,359,A key concept used to understand material behavior,True,0
1434,359,An unrelated administrative detail,False,1
1435,359,A random value with no course meaning,False,2
1436,359,A visual style choice only,False,3
1437,360,It supports correct analysis and problem solving,True,0
1438,360,It replaces the need to understand the course,False,1
1439,360,It is used only for changing the user interface,False,2
1440,360,It has no connection to the course topic,False,3
1441,361,A key concept used to understand structural response,True,0
1442,361,An unrelated administrative detail,False,1
1443,361,A random value with no course meaning,False,2
1444,361,A visual style choice only,False,3
1445,362,It supports correct analysis and problem solving,True,0
1446,362,It replaces the need to understand the course,False,1
1447,362,It is used only for changing the user interface,False,2
1448,362,It has no connection to the course topic,False,3
1449,363,A key concept used to understand structural response,True,0
1450,363,An unrelated administrative detail,False,1
1451,363,A random value with no course meaning,False,2
1452,363,A visual style choice only,False,3
1453,364,It supports correct analysis and problem solving,True,0
1454,364,It replaces the need to understand the course,False,1
1455,364,It is used only for changing the user interface,False,2
1456,364,It has no connection to the course topic,False,3
1457,365,A key concept used to understand engineering analysis,True,0
1458,365,An unrelated administrative detail,False,1
1459,365,A random value with no course meaning,False,2
1460,365,A visual style choice only,False,3
1461,366,It supports correct analysis and problem solving,True,0
1462,366,It replaces the need to understand the course,False,1
1463,366,It is used only for changing the user interface,False,2
1464,366,It has no connection to the course topic,False,3
1465,367,A key concept used to understand engineering analysis,True,0
1466,367,An unrelated administrative detail,False,1
1467,367,A random value with no course meaning,False,2
1468,367,A visual style choice only,False,3
1469,368,It supports correct analysis and problem solving,True,0
1470,368,It replaces the need to understand the course,False,1
1471,368,It is used only for changing the user interface,False,2
1472,368,It has no connection to the course topic,False,3
1473,369,A key concept used to understand forces and equilibrium,True,0
1474,369,An unrelated administrative detail,False,1
1475,369,A random value with no course meaning,False,2
1476,369,A visual style choice only,False,3
1477,370,It supports correct analysis and problem solving,True,0
1478,370,It replaces the need to understand the course,False,1
1479,370,It is used only for changing the user interface,False,2
1480,370,It has no connection to the course topic,False,3
1481,371,A key concept used to understand forces and equilibrium,True,0
1482,371,An unrelated administrative detail,False,1
1483,371,A random value with no course meaning,False,2
1484,371,A visual style choice only,False,3
1485,372,It supports correct analysis and problem solving,True,0
1486,372,It replaces the need to understand the course,False,1
1487,372,It is used only for changing the user interface,False,2
1488,372,It has no connection to the course topic,False,3
1489,373,A key concept used to understand material behavior,True,0
1490,373,An unrelated administrative detail,False,1
1491,373,A random value with no course meaning,False,2
1492,373,A visual style choice only,False,3
1493,374,It supports correct analysis and problem solving,True,0
1494,374,It replaces the need to understand the course,False,1
1495,374,It is used only for changing the user interface,False,2
1496,374,It has no connection to the course topic,False,3
1497,375,A key concept used to understand material behavior,True,0
1498,375,An unrelated administrative detail,False,1
1499,375,A random value with no course meaning,False,2
1500,375,A visual style choice only,False,3
1501,376,It supports correct analysis and problem solving,True,0
1502,376,It replaces the need to understand the course,False,1
1503,376,It is used only for changing the user interface,False,2
1504,376,It has no connection to the course topic,False,3
1505,377,A key concept used to understand structural response,True,0
1506,377,An unrelated administrative detail,False,1
1507,377,A random value with no course meaning,False,2
1508,377,A visual style choice only,False,3
1509,378,It supports correct analysis and problem solving,True,0
1510,378,It replaces the need to understand the course,False,1
1511,378,It is used only for changing the user interface,False,2
1512,378,It has no connection to the course topic,False,3
1513,379,A key concept used to understand structural response,True,0
1514,379,An unrelated administrative detail,False,1
1515,379,A random value with no course meaning,False,2
1516,379,A visual style choice only,False,3
1517,380,It supports correct analysis and problem solving,True,0
1518,380,It replaces the need to understand the course,False,1
1519,380,It is used only for changing the user interface,False,2
1520,380,It has no connection to the course topic,False,3
1521,381,A key concept used to understand engineering analysis,True,0
1522,381,An unrelated administrative detail,False,1
1523,381,A random value with no course meaning,False,2
1524,381,A visual style choice only,False,3
1525,382,It supports correct analysis and problem solving,True,0
1526,382,It replaces the need to understand the course,False,1
1527,382,It is used only for changing the user interface,False,2
1528,382,It has no connection to the course topic,False,3
1529,383,A key concept used to understand engineering analysis,True,0
1530,383,An unrelated administrative detail,False,1
1531,383,A random value with no course meaning,False,2
1532,383,A visual style choice only,False,3
1533,384,It supports correct analysis and problem solving,True,0
1534,384,It replaces the need to understand the course,False,1
1535,384,It is used only for changing the user interface,False,2
1536,384,It has no connection to the course topic,False,3
1537,385,A key concept used to understand system components,True,0
1538,385,An unrelated administrative detail,False,1
1539,385,A random value with no course meaning,False,2
1540,385,A visual style choice only,False,3
1541,386,It supports correct analysis and problem solving,True,0
1542,386,It replaces the need to understand the course,False,1
1543,386,It is used only for changing the user interface,False,2
1544,386,It has no connection to the course topic,False,3
1545,387,A key concept used to understand system components,True,0
1546,387,An unrelated administrative detail,False,1
1547,387,A random value with no course meaning,False,2
1548,387,A visual style choice only,False,3
1549,388,It supports correct analysis and problem solving,True,0
1550,388,It replaces the need to understand the course,False,1
1551,388,It is used only for changing the user interface,False,2
1552,388,It has no connection to the course topic,False,3
1553,389,A key concept used to understand signals and models,True,0
1554,389,An unrelated administrative detail,False,1
1555,389,A random value with no course meaning,False,2
1556,389,A visual style choice only,False,3
1557,390,It supports correct analysis and problem solving,True,0
1558,390,It replaces the need to understand the course,False,1
1559,390,It is used only for changing the user interface,False,2
1560,390,It has no connection to the course topic,False,3
1561,391,A key concept used to understand signals and models,True,0
1562,391,An unrelated administrative detail,False,1
1563,391,A random value with no course meaning,False,2
1564,391,A visual style choice only,False,3
1565,392,It supports correct analysis and problem solving,True,0
1566,392,It replaces the need to understand the course,False,1
1567,392,It is used only for changing the user interface,False,2
1568,392,It has no connection to the course topic,False,3
1569,393,A key concept used to understand circuits and devices,True,0
1570,393,An unrelated administrative detail,False,1
1571,393,A random value with no course meaning,False,2
1572,393,A visual style choice only,False,3
1573,394,It supports correct analysis and problem solving,True,0
